config,err,inf_time,size,arch,link
"[100, 28, 100, 100, 1.0]",-0.1084252626076371,2.636251926422119,61661,L3,2
"[1, 76, 1, 51, 1.0]",-0.2109532335644535,1.9951808452606201,70313,L3,2
"[100, 13, 79, 100, 1.0]",-0.7375586358030963,2.0260860919952393,48146,L3,2
"[100, 45, 100, 5, 0.0]",-0.7364715910897222,1.9434781074523926,83506,L3,2
"[13, 28, 82, 64, 0.0]",-0.39572955841980173,3.960291862487793,11897,L3,2
"[17, 8, 24, 100, -0.0]",-0.40976459425774325,2.6120779514312744,2677,L3,2
"[1, 1, 59, 5, 1.0]",-0.45046930013176834,2.009943962097168,38,L3,2
"[1, 100, 1, 100, 1.0]",-0.25392677810423664,1.8961188793182373,121313,L3,2
"[100, 1, 60, 5, 0.0]",-0.7394055778918076,1.9753971099853516,41222,L3,2
"[15, 1, 49, 100, 0.0]",-0.209957262572804,3.9088799953460693,1102,L3,2
"[1, 45, 100, 5, 0.0]",-0.499522357085531,2.145746946334839,24898,L3,2
"[1, 24, 100, 100, 0.0]",-0.5904578514249171,2.7792739868164062,7237,L3,2
"[100, 1, 100, 79, 0.0]",-0.7375586474497,1.9047179222106934,41222,L3,2
"[100, 50, 100, 100, 0.0]",-0.7375586416263934,2.819995880126953,91251,L3,2
"[87, 16, 100, 100, 1.0]",-0.7375586358030963,1.944735050201416,39757,L3,2
"[66, 49, 1, 5, 1.0]",-0.7381937199720343,2.0015900135040283,60142,L3,2
"[49, 100, 100, 55, 1.0]",-0.7375586474497,1.977766990661621,150497,L3,2
"[1, 46, 1, 43, 0.0]",-0.455825630826462,4.293576955795288,26003,L3,2
"[18, 20, 41, 100, 0.0]",-0.21175523380665706,4.009660959243774,7861,L3,2
"[46, 1, 100, 5, 0.0]",-0.7403004178358896,2.081372022628784,9038,L3,2
"[1, 66, 100, 60, 1.0]",-0.2842654740742925,1.8656299114227295,53143,L3,2
"[100, 100, 100, 34, 0.0]",-0.7375586532730161,1.9923570156097412,201701,L3,2
"[100, 100, 50, 100, 1.0]",-0.15428919935825983,1.986800193786621,201701,L3,2
"[71, 100, 53, 100, 1.0]",-0.7375586474497,1.9799878597259521,170033,L3,2
"[100, 69, 40, 100, 1.0]",-0.18699255704386986,1.8959319591522217,126154,L3,2
"[100, 44, 1, 61, 1.0]",-0.7375586358030963,1.9118289947509766,82029,L3,2
"[1, 1, 72, 36, 0.0]",-0.2513127364662711,2.202950954437256,38,L3,2
"[50, 100, 1, 5, 0.0]",-0.6881801859918621,1.9326679706573486,151301,L3,2
"[50, 100, 100, 5, 0.0]",-0.7467815649494209,1.8961501121520996,151301,L3,2
"[100, 85, 47, 82, 1.0]",-0.7375586358030963,1.996751070022583,162266,L3,2
"[100, 51, 23, 100, 1.0]",-0.7375586416263934,1.9584131240844727,92872,L3,2
"[48, 1, 1, 5, 0.0]",-0.7382057159055475,1.9457778930664062,9814,L3,2
"[1, 100, 100, 55, 0.0]",-0.45532115534035295,2.4069299697875977,121313,L3,2
"[1, 100, 1, 50, 1.0]",-0.7375586074469958,1.8887882232666016,121313,L3,2
"[38, 27, 1, 100, 0.0]",-0.7375586299798088,2.536128044128418,19176,L3,2
"[43, 56, 1, 100, 1.0]",-0.7375586416263934,1.9079010486602783,55509,L3,2
"[100, 58, 41, 5, 1.0]",-0.7415668304812697,1.873553991317749,104891,L3,2
"[1, 1, 1, 69, 0.0]",-0.24212946985421047,1.9115331172943115,38,L3,2
"[67, 32, 1, 100, 0.0]",-0.7375586474497,1.9599249362945557,39645,L3,2
"[1, 100, 51, 5, 1.0]",-0.7369301488372748,1.8119871616363525,121313,L3,2
"[1, 48, 1, 5, 1.0]",-0.3860820690935155,2.060034990310669,28285,L3,2
"[100, 1, 1, 51, 1.0]",-0.7375625278812481,1.949328899383545,41222,L3,2
"[45, 100, 100, 100, 0.0]",-0.7375583522545174,1.9281189441680908,147361,L3,2
"[1, 1, 1, 100, 0.0]",-0.24436364343372854,2.563612937927246,38,L3,2
"[30, 42, 100, 42, 1.0]",-0.7375586416263934,2.3900959491729736,30427,L3,2
"[1, 100, 29, 100, 0.0]",-0.27512240597791165,1.9304440021514893,121313,L3,2
"[51, 39, 1, 100, 1.0]",-0.7375586358030963,2.0052502155303955,37372,L3,2
"[55, 20, 1, 100, 1.0]",-0.7375586358030963,2.0701332092285156,21921,L3,2
"[100, 1, 48, 58, 0.0]",-0.7375591366413544,1.897171974182129,41222,L3,2
"[33, 1, 1, 48, 1.0]",-0.12948844412265575,2.314107894897461,4774,L3,2
"[77, 66, 1, 100, 0.0]",-0.2766799350305319,1.9172418117523193,97527,L3,2
"[1, 1, 1, 42, -0.0]",-0.2534702675029514,4.386663913726807,38,L3,2
"[40, 1, 100, 57, 0.0]",-0.16864490387075315,4.0182459354400635,6902,L3,2
"[100, 100, 1, 48, 1.0]",-0.7414055202172916,2.0997939109802246,201701,L3,2
"[56, 1, 1, 47, 1.0]",-0.7376261307484675,2.066810131072998,13238,L3,2
"[100, 1, 100, 5, 0.0]",-0.739277656248377,1.9571220874786377,41222,L3,2
"[1, 1, 100, 70, 1.0]",-0.24214237519266635,2.4021711349487305,38,L3,2
"[1, 54, 1, 100, 0.0]",-0.22936535121142662,2.1962389945983887,35707,L3,2
"[1, 30, 35, 5, 0.0]",-0.26968719777089056,2.178285837173462,11203,L3,2
"[57, 100, 45, 5, 0.0]",-0.7307901089935386,1.9280200004577637,157153,L3,2
"[1, 45, 66, 100, -0.0]",-0.27414344215899056,2.083470106124878,24898,L3,2
"[54, 51, 100, 5, 1.0]",-0.7418186155506605,2.2626490592956543,54784,L3,2
"[22, 1, 1, 60, 1.0]",-0.10369215321730609,2.681962013244629,2222,L3,2
"[33, 56, 100, 100, 0.0]",-0.11936253317497554,1.9055838584899902,50149,L3,2
"[1, 38, 44, 37, 1.0]",-0.4938135127425975,2.187746047973633,17835,L3,2
"[27, 100, 1, 100, 0.0]",-0.7414055817177535,2.057760000228882,134833,L3,2
"[25, 48, 1, 100, 0.0]",-0.7375586416263934,2.186523914337158,35581,L3,2
"[100, 58, 58, 100, 0.0]",-0.13109928659605313,1.9165589809417725,104891,L3,2
"[100, 45, 52, 49, 0.0]",-0.7375599355839083,1.9797089099884033,83506,L3,2
"[74, 21, 63, 70, 0.0]",-0.7375586358030963,1.964205026626587,34194,L3,2
"[100, 48, 1, 5, 0.0]",-0.7407618437476874,2.049401044845581,88081,L3,2
"[40, 60, 1, 43, 0.0]",-0.7375586474497,2.016453981399536,60061,L3,2
"[23, 1, 86, 53, 1.0]",-0.16647798153985582,2.027569055557251,2414,L3,2
"[21, 1, 1, 42, 1.0]",-0.7375649246638686,2.305532932281494,2038,L3,2
"[41, 1, 76, 66, 1.0]",-0.7375592705983745,2.410284996032715,7238,L3,2
"[35, 1, 1, 62, 0.0]",-0.7375642888644807,2.046299934387207,5342,L3,2
"[100, 1, 42, 100, 1.0]",-0.7375586358030963,1.9878959655761719,41222,L3,2
"[100, 100, 47, 5, 1.0]",-0.7388651002354821,1.9852640628814697,201701,L3,2
"[25, 1, 100, 43, 1.0]",-0.40010160697899627,2.6787619590759277,2822,L3,2
"[62, 1, 38, 5, 1.0]",-0.7406058941382774,1.9452309608459473,16142,L3,2
"[14, 52, 63, 31, 0.3]",-0.7376124806208597,2.024233102798462,36725,L3,2
"[1, 34, 35, 84, 1.0]",-0.3144085796986496,4.0756471157073975,14327,L3,2
"[1, 28, 1, 67, 1.0]",-0.7929442454214708,2.0136170387268066,9785,L3,2
"[23, 60, 100, 81, 1.0]",-0.7375586358030963,1.937973976135254,51561,L3,2
"[100, 76, 62, 100, 1.0]",-0.7375586416263934,1.9321599006652832,141197,L3,2
"[51, 57, 100, 100, 1.0]",-0.737559217190927,1.8515820503234863,61942,L3,2
"[100, 45, 53, 100, 0.0]",-0.27970780117299865,1.9303178787231445,83506,L3,2
"[1, 70, 100, 34, 1.0]",-0.7375297176775073,1.9171929359436035,59723,L3,2
"[100, 100, 34, 100, 1.0]",-0.7375586358030963,1.9817869663238525,201701,L3,2
"[1, 1, 44, 83, 0.0]",-0.24706689300600226,2.0161259174346924,38,L3,2
"[61, 47, 40, 72, 0.2]",-0.7375897004238318,3.0187039375305176,53772,L3,2
"[1, 79, 1, 76, 0.0]",-0.2982593665597696,1.8581669330596924,75932,L3,2
"[24, 48, 86, 100, 0.0]",-0.7375586358030963,1.9766149520874023,35185,L3,2
"[1, 68, 23, 55, 1.0]",-0.2753526567218228,1.912243127822876,56385,L3,2
"[1, 56, 41, 100, 1.0]",-0.2138707364401487,1.8578910827636719,38373,L3,2
"[1, 100, 27, 74, 1.0]",-0.286096045638852,1.914376974105835,121313,L3,2
"[100, 100, 100, 5, 1.0]",-0.7399111712555067,1.9069499969482422,201701,L3,2
"[1, 1, 32, 5, 0.0]",-0.34828213658247925,2.2182509899139404,38,L3,2
"[1, 73, 25, 100, 1.0]",-0.20575420018106047,1.8749849796295166,64910,L3,2
"[60, 1, 100, 49, 0.0]",-0.7377977424585127,2.505876064300537,15142,L3,2
"[1, 30, 68, 5, 1.0]",-0.4459744181769291,3.14353609085083,11203,L3,2
"[1, 33, 61, 73, 0.0]",-0.36337756549219175,2.066026210784912,13510,L3,2
"[1, 1, 18, 55, 1.0]",-0.2452713886653018,3.6053361892700195,38,L3,2
"[25, 1, 100, 65, 0.0]",-0.7377084341278798,2.0067548751831055,2822,L3,2
"[84, 59, 47, 100, 0.0]",-0.8002048786870467,1.9111669063568115,91024,L3,2
"[1, 40, 100, 62, 0.0]",-0.3128686523221566,2.3522439002990723,19733,L3,2
"[1, 35, 45, 100, 1.0]",-0.2272945250160001,2.3935940265655518,15168,L3,2
"[47, 100, 43, 55, 0.0]",-0.7375586416263934,1.9460160732269287,148913,L3,2
"[100, 100, 77, 65, 0.0]",-0.7375586416263934,1.9624249935150146,201701,L3,2
"[1, 56, 31, 5, 1.0]",-0.30664312251001713,1.8946740627288818,38373,L3,2
"[1, 68, 1, 30, 0.0]",-0.7405174196924467,1.9956891536712646,56385,L3,2
"[28, 35, 22, 5, 0.0]",-0.48001639845017563,2.079563856124878,22296,L3,2
"[63, 43, 51, 5, 0.0]",-0.7402041290445516,2.3036961555480957,49792,L3,2
"[17, 1, 77, 45, 0.0]",-0.12605537964649888,2.042402982711792,1382,L3,2
"[1, 1, 42, 33, 1.0]",-0.24797136939504363,1.9548070430755615,38,L3,2
"[1, 16, 78, 51, 1.0]",-0.21206569312799753,1.8458161354064941,3293,L3,2
"[1, 63, 25, 79, 0.0]",-0.7402674836745764,1.8241238594055176,48460,L3,2
"[1, 1, 70, 83, 1.0]",-0.2536359925011123,2.147433042526245,38,L3,2
"[25, 69, 100, 100, 0.0]",-0.7416606032260432,1.934438943862915,67354,L3,2
"[1, 24, 30, 100, 0.0]",-0.22150705981154278,2.692405939102173,7237,L3,2
"[17, 1, 37, 91, 1.0]",-0.28441276609008764,2.545790195465088,1382,L3,2
"[1, 1, 56, 49, 0.0]",-0.2571666586349665,1.9875099658966064,38,L3,2
"[65, 100, 1, 100, 0.0]",-0.7375586416263934,1.9850530624389648,164321,L3,2
"[25, 14, 81, 46, 1.0]",-0.15679208337057077,2.1742489337921143,6579,L3,2
"[53, 100, 1, 42, 1.0]",-0.737558633233954,1.9596590995788574,153761,L3,2
"[1, 79, 43, 100, 1.0]",-0.25879212483990294,1.9572808742523193,75932,L3,2
"[32, 100, 39, 100, 1.0]",-0.7385946563240684,2.013719081878662,138053,L3,2
"[1, 17, 60, 33, 1.0]",-0.22805456344150316,2.905000925064087,3702,L3,2
"[14, 72, 1, 58, 1.0]",-0.23055535606659053,2.1040568351745605,67785,L3,2
"[1, 65, 1, 59, 1.0]",-0.25205538317415505,2.1482439041137695,51558,L3,2
"[35, 1, 86, 46, 1.0]",-0.7375956169017714,2.030940055847168,5342,L3,2
"[15, 10, 81, 51, 1.0]",-0.32161956827247484,3.7013518810272217,2911,L3,2
"[1, 1, 100, 100, 1.0]",-0.24257612022239983,2.5778210163116455,38,L3,2
"[47, 21, 100, 63, 0.0]",-0.7375586358030963,2.0070230960845947,18642,L3,2
"[71, 7, 16, 66, 0.1]",-0.7393681457655216,2.0855250358581543,23372,L3,2
"[27, 26, 70, 45, 0.0]",-0.7375586416263934,2.0344250202178955,14287,L3,2
"[1, 51, 80, 66, 1.0]",-0.7845332005427761,5.331632852554321,31888,L3,2
"[14, 16, 80, 33, 1.0]",-0.22567511596717837,2.1215310096740723,5009,L3,2
"[25, 1, 40, 5, 0.0]",-0.6932260903348456,2.162497043609619,2822,L3,2
"[1, 28, 18, 23, 0.0]",-0.5839887711599434,5.266105890274048,9785,L3,2
"[34, 45, 100, 100, 0.0]",-0.7375586416263934,2.092862129211426,35722,L3,2
"[1, 1, 1, 55, 1.0]",-0.23248735374026305,2.1109261512756348,38,L3,2
"[100, 47, 69, 100, 1.0]",-0.7375586358030963,2.0163350105285645,86532,L3,2
"[100, 58, 49, 100, 0.0]",-0.73755852230132,2.0134010314941406,104891,L3,2
"[100, 75, 31, 100, 1.0]",-0.7375586358030963,1.9830660820007324,138976,L3,2
"[1, 100, 33, 44, 0.0]",-0.2630401181337795,1.8540031909942627,121313,L3,2
"[59, 1, 65, 100, 0.0]",-0.7375592938957602,1.9471769332885742,14654,L3,2
"[2, 96, 82, 33, 0.7]",-0.7376909233733596,2.0237491130828857,112257,L3,2
"[1, 76, 34, 37, 0.0]",-0.24903230526014514,1.8406178951263428,70313,L3,2
"[1, 64, 61, 100, 1.0]",-0.42308638463140646,1.9246788024902344,49997,L3,2
"[1, 24, 70, 100, 0.0]",-0.3420575293884531,3.0949840545654297,7237,L3,2
"[100, 1, 32, 26, 0.0]",-0.7375602433934945,2.300781011581421,41222,L3,2
"[31, 45, 1, 5, 1.0]",-0.7389894325569633,2.0455281734466553,34378,L3,2
"[1, 20, 63, 51, 1.0]",-0.44955046248917363,2.0215370655059814,5073,L3,2
"[1, 1, 45, 100, 0.0]",-0.23911435999606892,2.015246868133545,38,L3,2
"[70, 65, 100, 39, 0.0]",-0.7383452116989332,1.9503509998321533,89646,L3,2
"[1, 66, 69, 5, 1.0]",-0.34369913661998636,1.870513916015625,53143,L3,2
"[13, 83, 22, 53, 0.0]",-0.49084249439490996,1.9365270137786865,88512,L3,2
"[100, 66, 1, 35, 0.0]",-0.20587293399564133,1.9160878658294678,120067,L3,2
"[79, 59, 1, 38, 1.0]",-0.19513228465831364,1.9637908935546875,86544,L3,2
"[71, 39, 1, 40, 0.0]",-0.7375586366876293,1.9584851264953613,50412,L3,2
"[81, 73, 1, 29, 1.0]",-0.7375586532730161,1.9191558361053467,115150,L3,2
"[100, 58, 17, 39, 1.0]",-0.7375586416263934,1.9535489082336426,104891,L3,2
"[73, 60, 1, 78, 0.0]",-0.7375586416263934,2.0260009765625,83161,L3,2
"[32, 100, 70, 5, 1.0]",-0.7375742632984417,1.8656668663024902,138053,L3,2
"[100, 37, 66, 5, 1.0]",-0.7399478526905644,2.014914035797119,72362,L3,2
"[14, 1, 8, 66, 1.0]",-0.1295933950232326,2.3583359718322754,974,L3,2
"[14, 1, 1, 83, 1.0]",-0.1980427774541553,2.1535520553588867,974,L3,2
