config,err,inf_time,size,arch,link
"[87, 100, 26, 53, 1.0]",-0.3521972786865815,1.989670991897583,186673,L3,3
"[36, 100, 100, 100, 1.0]",-1.1029822001427956,1.9368009567260742,140773,L3,3
"[55, 100, 1, 5, 1.0]",-0.07128404786969482,1.922847032546997,155441,L3,3
"[29, 100, 1, 5, 0.0]",-0.2667417327006126,1.9118590354919434,136097,L3,3
"[35, 1, 100, 100, 0.0]",-0.2553298283237567,2.08099102973938,5342,L3,3
"[55, 12, 20, 46, 0.9]",-1.1015138094630588,2.9101929664611816,17017,L3,3
"[39, 1, 45, 100, 0.0]",-1.0960557519561156,2.0087289810180664,6574,L3,3
"[50, 100, 32, 5, 0.0]",-0.18196434155875077,2.0126309394836426,151301,L3,3
"[70, 13, 15, 31, 0.4]",-1.1035792436566565,3.647486925125122,25946,L3,3
"[68, 89, 26, 23, 0.5]",-1.0978316035160194,3.207185983657837,139102,L3,3
"[100, 100, 58, 53, 0.0]",-1.1039575168791187,2.1068990230560303,201701,L3,3
"[41, 100, 100, 5, 0.0]",-0.6223249001299462,1.8854830265045166,144353,L3,3
"[95, 2, 54, 65, 0.1]",-1.1034235556149816,2.073737859725952,37687,L3,3
"[1, 44, 100, 5, 1.0]",-0.33181464870785277,2.0631120204925537,23817,L3,3
"[1, 1, 1, 100, 1.0]",-0.28628560729309743,2.0368711948394775,38,L3,3
"[1, 33, 79, 42, 1.0]",-0.8304047699129842,2.108640193939209,13510,L3,3
"[25, 1, 100, 61, 0.0]",-0.1889958733569401,3.0990488529205322,2822,L3,3
"[2, 1, 76, 46, 0.0]",-0.26288783479043126,2.1679370403289795,62,L3,3
"[23, 16, 84, 46, 0.0]",-0.2520602847078745,1.9990451335906982,6989,L3,3
"[100, 43, 100, 5, 0.0]",-1.0586621867493584,2.0060858726501465,80576,L3,3
"[38, 100, 54, 5, 1.0]",-0.3824267288295339,1.9459149837493896,142181,L3,3
"[1, 100, 45, 100, 0.0]",-1.1039564628127323,1.900134801864624,121313,L3,3
"[22, 63, 10, 76, 1.0]",-0.12783769704427111,1.931859016418457,55852,L3,3
"[1, 1, 100, 73, 0.0]",-0.2500377303967946,1.9960501194000244,38,L3,3
"[14, 73, 1, 77, 1.0]",-1.10395731232497,1.9333980083465576,69590,L3,3
"[13, 56, 18, 71, 0.0]",-1.1039559197762705,3.0271549224853516,41829,L3,3
"[1, 1, 50, 5, 1.0]",-0.42348662080282823,2.1014740467071533,38,L3,3
"[35, 54, 2, 72, 1.0]",-1.1039575389836758,2.3576459884643555,48219,L3,3
"[38, 1, 1, 5, 0.0]",-1.0586929777296408,2.948108196258545,6254,L3,3
"[1, 100, 1, 5, 0.0]",-0.3936319312422736,2.1788249015808105,121313,L3,3
"[100, 100, 33, 5, 0.0]",-1.0282621813658797,2.0013978481292725,201701,L3,3
"[100, 1, 58, 5, 1.0]",-1.067065991838436,2.6065587997436523,41222,L3,3
"[59, 100, 100, 46, 0.0]",-1.1039573619526801,2.013017177581787,158897,L3,3
"[1, 100, 39, 5, 1.0]",-0.33556649860821053,1.9762630462646484,121313,L3,3
"[37, 1, 100, 5, 1.0]",-0.4560884889540628,2.1957671642303467,5942,L3,3
"[100, 51, 100, 100, 0.0]",-0.35854404369334675,3.531743049621582,92872,L3,3
"[1, 1, 29, 100, 1.0]",-0.29322594678836666,2.985551118850708,38,L3,3
"[39, 67, 28, 100, 1.0]",-1.1039575831571862,1.9569199085235596,71320,L3,3
"[1, 1, 1, 51, 0.0]",-0.2768361152002059,1.9583048820495605,38,L3,3
"[75, 18, 34, 60, 0.4]",-0.2568067874630891,2.1770379543304443,32551,L3,3
"[100, 41, 31, 63, 1.0]",-1.1039574948101696,2.011380910873413,77742,L3,3
"[50, 1, 100, 71, 0.0]",-1.1020502739120208,1.9232280254364014,10622,L3,3
"[1, 100, 100, 68, 0.0]",-0.2919151395721995,1.8101520538330078,121313,L3,3
"[37, 37, 100, 5, 0.0]",-0.5026583403127938,1.9962339401245117,28010,L3,3
"[1, 71, 100, 5, 0.0]",-0.336997924542385,1.8975632190704346,61428,L3,3
"[19, 1, 100, 37, 0.0]",-0.6060499296871846,2.2958500385284424,1694,L3,3
"[18, 20, 100, 74, 0.0]",-0.1945915335051784,3.159342050552368,7861,L3,3
"[14, 7, 81, 67, 1.0]",-0.2071288531561036,2.1266520023345947,1940,L3,3
"[1, 28, 70, 100, 1.0]",-1.1679850869022341,1.9662201404571533,9785,L3,3
"[1, 75, 100, 83, 1.0]",-0.34186691827026117,2.002408027648926,68488,L3,3
"[100, 100, 1, 100, 0.0]",-1.1039575604257208,2.0997190475463867,201701,L3,3
"[32, 100, 26, 5, 0.0]",-0.34597054453494047,1.9950039386749268,138053,L3,3
"[70, 100, 43, 54, 0.0]",-1.1039306099508754,2.0639538764953613,169061,L3,3
"[75, 100, 1, 51, 0.0]",-0.5282442526146415,1.9891729354858398,174001,L3,3
"[50, 68, 73, 5, 0.0]",-0.17714009103597414,1.9333629608154297,80101,L3,3
"[100, 1, 1, 55, 0.0]",-0.1213510747676253,1.8425979614257812,41222,L3,3
"[77, 1, 1, 65, 0.0]",-1.101377307237869,1.9305989742279053,24662,L3,3
"[19, 1, 100, 83, 1.0]",-0.45723470713687286,2.8100028038024902,1694,L3,3
"[1, 1, 1, 75, 1.0]",-0.26697770117168995,2.0645298957824707,38,L3,3
"[100, 1, 18, 48, 0.0]",-1.1026715129659737,1.9385859966278076,41222,L3,3
"[100, 56, 100, 63, 1.0]",-1.1039575610704306,2.087625026702881,101337,L3,3
"[47, 13, 61, 68, 0.3]",-0.2030696308872056,2.0263211727142334,13802,L3,3
"[63, 22, 49, 63, 0.0]",-1.1039575719490304,1.9204440116882324,27931,L3,3
"[33, 11, 71, 64, 0.0]",-0.9984458430411808,2.124356985092163,7624,L3,3
"[82, 62, 74, 17, 0.4]",-1.087715880587346,2.1705660820007324,94575,L3,3
"[53, 1, 57, 72, 1.0]",-1.0923601077335492,2.0036189556121826,11894,L3,3
"[28, 38, 100, 54, 1.0]",-0.18370404829605938,2.0754079818725586,25287,L3,3
"[36, 32, 100, 100, 1.0]",-0.18683453941018965,2.8842220306396484,22657,L3,3
"[1, 33, 1, 5, 1.0]",-0.35344243196677305,1.9817829132080078,13510,L3,3
"[61, 57, 1, 5, 0.0]",-0.3853190053710731,2.0815889835357666,68782,L3,3
"[26, 48, 100, 76, 0.0]",-1.0176768891373538,1.9802119731903076,35985,L3,3
"[1, 1, 80, 68, 0.0]",-0.29232941419461894,1.9861149787902832,38,L3,3
"[16, 14, 100, 60, 1.0]",-0.6045543683439698,1.9509398937225342,4527,L3,3
"[38, 36, 100, 40, 0.0]",-1.0729213715284867,4.269504070281982,27429,L3,3
"[23, 20, 100, 100, 0.0]",-0.3830422548394382,2.006412982940674,9121,L3,3
"[33, 68, 100, 5, 1.0]",-0.5465173825132553,1.8917059898376465,69697,L3,3
"[100, 45, 30, 5, 0.0]",-1.052337767262743,1.9885849952697754,83506,L3,3
"[1, 73, 100, 40, 1.0]",-0.25846976435845237,1.8037760257720947,64910,L3,3
"[1, 100, 100, 37, 0.0]",-1.2578262574046002,1.8991999626159668,121313,L3,3
"[13, 54, 100, 45, 1.0]",-0.5032465017686998,3.103606939315796,39067,L3,3
"[52, 22, 100, 100, 1.0]",-1.1039575610704306,2.3265380859375,21815,L3,3
"[100, 1, 100, 5, 0.0]",-1.0644616962785605,1.9423339366912842,41222,L3,3
"[75, 100, 1, 5, 0.0]",-1.0674744983645477,2.0541000366210938,174001,L3,3
"[45, 100, 1, 14, 1.0]",-0.2713081058884559,1.9928040504455566,147361,L3,3
"[100, 100, 100, 5, 0.0]",-1.0494349811154489,1.983496904373169,201701,L3,3
"[47, 86, 1, 5, 1.0]",-1.0670142165654024,2.0436198711395264,114907,L3,3
"[1, 100, 68, 5, 1.0]",-0.39529344520105764,1.8750271797180176,121313,L3,3
"[100, 21, 1, 57, 1.0]",-1.1039574835800432,1.9617459774017334,54682,L3,3
"[100, 50, 58, 100, 0.0]",-1.1039575831571862,2.0457170009613037,91251,L3,3
"[1, 84, 82, 100, 1.0]",-0.37777095053683996,1.8549890518188477,85777,L3,3
"[1, 16, 76, 5, 1.0]",-0.26608245335698266,2.0082790851593018,3293,L3,3
"[1, 1, 74, 22, 1.0]",-0.25325346661081266,2.50437593460083,38,L3,3
"[100, 100, 35, 39, 1.0]",-1.103957236745514,2.0725440979003906,201701,L3,3
"[43, 76, 73, 18, 1.0]",-1.1034987368993157,2.0379998683929443,90809,L3,3
"[54, 53, 70, 5, 0.0]",-1.0734013509036597,1.9657189846038818,57730,L3,3
"[44, 56, 67, 39, 0.0]",-0.06206984320209859,1.8740761280059814,56089,L3,3
"[59, 68, 100, 5, 0.0]",-0.98057809005853,1.8690190315246582,86545,L3,3
"[1, 26, 30, 5, 0.0]",-0.33501615231260823,2.2926230430603027,8463,L3,3
"[57, 78, 57, 5, 0.0]",-0.4849593345258612,1.954073190689087,104947,L3,3
"[1, 1, 23, 27, 0.0]",-0.2819988916028448,2.1694211959838867,38,L3,3
"[21, 1, 1, 100, 1.0]",-0.38748662203676026,2.285167932510376,2038,L3,3
"[1, 1, 1, 29, 1.0]",-0.2574410213370183,1.951681137084961,38,L3,3
"[63, 37, 1, 5, 0.0]",-1.0896989580326273,1.9509568214416504,42466,L3,3
"[52, 60, 73, 38, 0.0]",-0.24572766416623093,1.8913121223449707,67453,L3,3
"[1, 100, 1, 37, 1.0]",-1.026819258080561,1.831023931503296,121313,L3,3
"[1, 14, 57, 29, 0.0]",-0.43277002714725793,1.961035966873169,2547,L3,3
"[1, 1, 24, 5, 1.0]",-0.4426191011774902,2.4945430755615234,38,L3,3
"[22, 51, 34, 29, 0.2]",-0.49579453907342336,3.868757963180542,38272,L3,3
"[46, 59, 60, 34, 0.0]",-1.103951376815571,1.9104559421539307,61992,L3,3
"[38, 57, 75, 40, 0.0]",-0.1713796846865775,1.8673548698425293,54246,L3,3
"[39, 45, 68, 47, 0.0]",-0.4271863045187682,3.1150519847869873,38122,L3,3
"[43, 60, 72, 37, 0.0]",-1.1036423379630569,2.09249210357666,61801,L3,3
"[32, 54, 76, 44, 0.0]",-0.1997542351788202,2.363294839859009,46743,L3,3
"[46, 52, 68, 43, 0.0]",-0.2783726694205762,1.913412094116211,51317,L3,3
"[57, 68, 71, 31, 0.0]",-0.3899094372586377,1.9180998802185059,85057,L3,3
"[60, 100, 60, 100, 0.0]",-0.5266637120158983,2.0285279750823975,159781,L3,3
"[100, 1, 46, 100, 1.0]",-1.103946760758736,1.9779930114746094,41222,L3,3
"[68, 72, 100, 100, 0.0]",-0.25017997890171895,1.9606359004974365,101481,L3,3
"[59, 24, 1, 100, 0.0]",-1.1039576029742673,1.9457590579986572,27189,L3,3
"[100, 100, 100, 54, 1.0]",-1.1039575610704306,1.9926340579986572,201701,L3,3
"[30, 1, 1, 64, 0.0]",-0.48301853041379306,2.4450762271881104,3982,L3,3
"[100, 44, 13, 100, 0.0]",-1.103957292750637,2.659741163253784,82029,L3,3
"[61, 1, 38, 5, 1.0]",-1.0527586851889812,1.93345308303833,15638,L3,3
"[59, 30, 37, 42, 0.5]",-0.3356697685381631,2.0809860229492188,32547,L3,3
"[100, 39, 64, 40, 0.0]",-1.1039145307581624,2.0892131328582764,75004,L3,3
"[62, 55, 1, 42, 0.0]",-1.0329081628157633,1.9452550411224365,66308,L3,3
"[1, 26, 1, 37, 1.0]",-1.3944849309776406,2.1376798152923584,8463,L3,3
"[67, 100, 100, 83, 0.0]",-0.22118460139545654,1.926589012145996,166193,L3,3
"[37, 52, 68, 39, 0.0]",-0.3387990685064544,4.722771883010864,46385,L3,3
"[87, 84, 69, 100, 1.0]",-1.1039575610704306,1.9389748573303223,145633,L3,3
"[1, 72, 44, 5, 0.0]",-0.4417872031483664,1.8854360580444336,63157,L3,3
"[63, 100, 1, 100, 1.0]",-1.1039575610704306,1.942451000213623,162481,L3,3
"[39, 100, 1, 40, 1.0]",-1.103957508142116,1.9996240139007568,142897,L3,3
"[65, 59, 100, 49, 0.0]",-0.4093286319391598,1.9437620639801025,75064,L3,3
"[46, 100, 73, 74, 1.0]",-1.0365247438348038,1.9826231002807617,148133,L3,3
"[100, 21, 100, 73, 0.0]",-0.1726058970536012,1.978456974029541,54682,L3,3
"[1, 48, 41, 100, 1.0]",-0.19728582438077305,2.059969902038574,28285,L3,3
"[100, 77, 26, 68, 0.0]",-0.1019710444339568,1.8834519386291504,143442,L3,3
"[39, 100, 39, 100, 0.0]",-0.5259646053699044,2.2358181476593018,142897,L3,3
"[66, 18, 100, 5, 1.0]",-1.0930854342375875,2.9651248455047607,26755,L3,3
"[1, 61, 1, 5, 1.0]",-0.4765191168953743,1.8332560062408447,45458,L3,3
"[1, 100, 21, 68, 0.0]",-0.24306098322611444,2.106350898742676,121313,L3,3
"[100, 1, 100, 67, 0.0]",-1.0992631785512084,2.052194118499756,41222,L3,3
"[100, 30, 86, 84, 1.0]",-0.14281996677179495,1.9449639320373535,63871,L3,3
"[84, 31, 100, 80, 1.0]",-0.5813616476128367,2.011302947998047,51124,L3,3
"[30, 29, 27, 5, 1.0]",-0.26876952502437507,2.7182271480560303,17674,L3,3
"[100, 71, 1, 65, 0.0]",-1.1039574215196435,1.930746078491211,130332,L3,3
"[100, 73, 44, 68, 0.0]",-0.3788462494455928,2.0584521293640137,134606,L3,3
"[100, 51, 1, 5, 1.0]",-1.1050104977643895,2.0010690689086914,92872,L3,3
"[1, 26, 33, 100, 0.0]",-1.1039590228912102,2.0792500972747803,8463,L3,3
"[26, 64, 72, 100, -0.0]",-0.6194623847300622,1.9157390594482422,59297,L3,3
"[1, 63, 76, 5, 0.0]",-0.6697375861277278,1.8867790699005127,48460,L3,3
"[28, 39, 1, 5, 0.0]",-0.4446592691317334,2.169620990753174,26332,L3,3
"[45, 61, 100, 100, 1.0]",-0.5298925849894189,2.040987968444824,64642,L3,3
"[1, 43, 44, 40, 1.0]",-0.4183085721378743,2.019368886947632,22760,L3,3
"[72, 1, 74, 100, 0.0]",-1.1039115122143548,1.985219955444336,21622,L3,3
"[1, 23, 100, 5, 1.0]",-0.276941541320905,2.0471608638763428,6660,L3,3
"[84, 43, 98, 32, 0.9]",-1.0919642850944582,5.157198905944824,65920,L3,3
"[1, 27, 100, 76, 1.0]",-0.5664660918638159,3.142622947692871,9112,L3,3
"[83, 80, 29, 72, 0.0]",-1.1039575389836758,1.9368538856506348,132301,L3,3
"[22, 1, 78, 100, 1.0]",-0.14306462074987614,2.0402321815490723,2222,L3,3
"[1, 31, 55, 5, 1.0]",-0.49588552689432114,2.0407140254974365,11948,L3,3
"[1, 71, 100, 61, 1.0]",-0.504154868957821,1.8807928562164307,61428,L3,3
"[53, 74, 20, 73, 0.9]",-1.0862203449685939,2.2026140689849854,93727,L3,3
"[37, 67, 100, 50, 0.0]",-0.2314362555495596,2.005953073501587,70160,L3,3
"[1, 100, 83, 82, 1.0]",-0.42396212155524365,2.166548013687134,121313,L3,3
"[68, 76, 100, 76, 1.0]",-1.1039573670844502,2.3087098598480225,109709,L3,3
"[25, 1, 37, 5, 0.0]",-1.038600640774887,2.7988569736480713,2822,L3,3
"[11, 32, 70, 17, 0.4]",-0.3468370710135879,3.073593854904175,14557,L3,3
"[17, 1, 79, 5, -0.0]",-0.7489021444306596,2.0010437965393066,1382,L3,3
"[1, 59, 100, 25, 1.0]",-0.5425099791241037,1.9305360317230225,42552,L3,3
"[68, 100, 100, 100, 0.0]",-0.29274405935996856,2.007431983947754,167141,L3,3
"[100, 74, 30, 53, 0.0]",-1.1039574727234176,2.009608030319214,136779,L3,3
"[80, 98, 99, 17, 0.0]",-0.1339073380962271,2.0158531665802,173731,L3,3
"[64, 100, 50, 5, 0.0]",-1.0045927879112033,2.013050079345703,163397,L3,3
"[25, 1, 1, 37, 1.0]",-0.09494099940386705,1.9247851371765137,2822,L3,3
"[100, 31, 100, 100, 1.0]",-0.0788351909683029,2.0447988510131836,65012,L3,3
"[100, 29, 83, 100, 0.0]",-1.1039575610704306,2.0552258491516113,62754,L3,3
