config,err,inf_time,size,arch,link
"[23, 55, 0.6]",-0.18722775488477375,1.0853991508483887,2324,L1,4
"[6, 39, 0.2]",-0.2539199055076569,1.0924768447875977,199,L1,4
"[69, 21, 0.1]",-0.12539597480465275,1.2979459762573242,19666,L1,4
"[94, 59, 0.1]",-0.09452224090766269,1.1128690242767334,36191,L1,4
"[73, 20, 0.3]",-0.9293666906073001,1.1693949699401855,21974,L1,4
"[30, 71, 0.5]",-0.28718617570339694,1.0569818019866943,3871,L1,4
"[22, 47, 0.1]",-0.806305180371641,1.0967350006103516,2135,L1,4
"[92, 59, 0.5]",-0.37937231314906966,1.1465439796447754,34685,L1,4
"[32, 9, 0.8]",-1.4298276135198265,1.0812602043151855,4385,L1,4
"[55, 78, 0.8]",-0.13455136316419247,1.1476249694824219,12596,L1,4
"[8, 68, 0.1]",-0.2880021117271276,1.054656982421875,329,L1,4
"[69, 47, 0.5]",-0.1932415590947126,1.2191259860992432,19666,L1,4
"[66, 71, 0.3]",-0.48760516010262195,1.1137189865112305,18019,L1,4
"[2, 78, 0.8]",-0.7495392523702091,1.1037428379058838,35,L1,4
"[15, 60, 0.3]",-0.36668509875962635,1.0851290225982666,1036,L1,4
"[24, 24, 0.3]",-0.3475211699781618,1.0601401329040527,2521,L1,4
"[98, 25, 0.4]",-0.3875794658673769,1.1477329730987549,39299,L1,4
"[3, 64, 0.2]",-0.34531201083202245,1.0744569301605225,64,L1,4
"[74, 61, 0.4]",-0.6829733513818167,1.1829981803894043,22571,L1,4
"[71, 97, 0.8]",-0.32326365372582394,1.1617670059204102,20804,L1,4
"[63, 22, 0.0]",-0.27758299419222243,1.0796558856964111,16444,L1,4
"[100, 84, 0.0]",-0.016443319147623144,1.0738849639892578,40901,L1,4
"[26, 100, 0.0]",-0.2975211277658951,1.0197229385375977,2939,L1,4
"[100, 59, 0.0]",-0.09917615449827955,1.0566189289093018,40901,L1,4
"[1, 13, 1.0]",-0.4051576512968903,0.9929490089416504,14,L1,4
"[47, 41, 1.0]",-0.0946651667518321,1.038707971572876,9260,L1,4
