config,err,inf_time,size,arch,link
"[100, 1, 65, 5, 1.0]",-1.3157177958339923,1.9754068851470947,41222,L3,6
"[94, 27, 23, 29, 0.6]",-1.279692883981281,2.3539648056030273,55240,L3,6
"[24, 22, 1, 100, 0.0]",-0.09069610103350326,4.094444990158081,10615,L3,6
"[1, 100, 32, 68, 0.0]",-0.30392340393093503,1.9110369682312012,121313,L3,6
"[81, 77, 100, 45, 0.0]",-1.3021337357364624,2.050516128540039,123682,L3,6
"[60, 62, 1, 52, 0.0]",-0.28582235343078566,1.925551176071167,76447,L3,6
"[100, 81, 1, 84, 0.0]",-1.2837928273941284,2.158653974533081,152662,L3,6
"[100, 1, 1, 53, 0.0]",-1.273453918362419,1.9865100383758545,41222,L3,6
"[68, 78, 29, 41, 0.0]",-1.3602843460707497,1.9112389087677002,113967,L3,6
"[100, 41, 100, 74, 0.0]",-3.1210759806002932,1.8842699527740479,77742,L3,6
"[100, 81, 100, 68, 1.0]",-0.23929164359368665,1.8538529872894287,152662,L3,6
"[76, 17, 86, 82, 0.8]",-1.2813996311196698,2.095797061920166,32502,L3,6
"[46, 1, 100, 59, 0.0]",-1.2801592536180177,2.0764520168304443,9038,L3,6
"[36, 18, 86, 41, 1.0]",-0.09505530509929935,2.3274269104003906,12115,L3,6
"[100, 68, 100, 100, 0.0]",-1.2837928273941284,2.277646064758301,124101,L3,6
"[100, 1, 55, 100, 1.0]",-1.281065196668398,2.0045218467712402,41222,L3,6
"[74, 76, 80, 57, 0.0]",-1.2837927909783913,1.957719087600708,114989,L3,6
"[59, 30, 1, 60, 0.0]",-0.2366073873275943,2.254225015640259,32547,L3,6
"[19, 3, 100, 36, 1.0]",-0.11261063482284818,2.1057498455047607,1960,L3,6
"[1, 17, 1, 32, 0.0]",-0.5250155831300956,1.9921200275421143,3702,L3,6
"[23, 28, 31, 27, 0.5]",-0.5277875669235065,2.3040151596069336,14537,L3,6
"[48, 15, 1, 100, 0.0]",-0.09021662369706682,1.9230530261993408,15316,L3,6
"[45, 36, 62, 38, 0.8]",-1.2836205179121134,2.055750846862793,30817,L3,6
"[1, 1, 1, 100, 0.0]",-2.260291836541554,1.9514992237091064,38,L3,6
"[99, 12, 25, 99, 0.3]",-1.2838236884216077,2.1425840854644775,46585,L3,6
"[28, 1, 1, 71, 1.0]",-0.11719843170295037,2.4195668697357178,3494,L3,6
"[1, 1, 1, 55, 0.0]",-0.40117960248180157,3.2698869705200195,38,L3,6
"[14, 1, 43, 100, 1.0]",-0.14838669285170994,2.079779863357544,974,L3,6
"[41, 1, 1, 90, 1.0]",-0.09910310287093317,2.3289670944213867,7238,L3,6
"[1, 27, 28, 5, 0.0]",-0.40615656152557705,2.3663699626922607,9112,L3,6
"[23, 83, 39, 100, 0.0]",-0.06161183821131045,2.8118879795074463,93352,L3,6
"[29, 56, 14, 47, 0.4]",-0.2538985014762905,2.0240139961242676,48229,L3,6
"[27, 44, 1, 41, 0.0]",-0.05170674606452775,2.348813056945801,31513,L3,6
"[45, 100, 72, 100, 0.0]",-1.2837928273941284,2.1120150089263916,147361,L3,6
"[26, 67, 1, 53, 0.0]",-0.1093743080193031,1.9592640399932861,64352,L3,6
"[56, 100, 100, 44, 1.0]",-1.2837928273941284,2.044104814529419,156293,L3,6
"[15, 100, 47, 83, 0.0]",-1.2837928273941284,1.939749002456665,127921,L3,6
"[12, 100, 83, 45, 0.0]",-0.4595463064975423,2.2401890754699707,126373,L3,6
"[1, 82, 25, 53, 1.0]",-0.471135429123968,1.938938856124878,81767,L3,6
"[53, 100, 100, 100, 0.0]",-0.09443610837210586,1.9316420555114746,153761,L3,6
"[34, 100, 24, 100, 1.0]",-1.2851573819465367,2.0084550380706787,139397,L3,6
"[41, 46, 95, 10, 0.0]",-1.3485655523667357,2.057110071182251,40403,L3,6
"[24, 89, 53, 100, 1.0]",-0.16091148930811316,2.0063281059265137,106894,L3,6
"[86, 100, 100, 62, -0.0]",-1.2837927272761218,1.9755208492279053,185573,L3,6
"[100, 74, 100, 55, 1.0]",-1.2837927545627013,1.92808198928833,136779,L3,6
"[100, 1, 100, 5, 0.0]",-1.2883820726572537,1.9088129997253418,41222,L3,6
"[100, 70, 100, 73, 0.0]",-1.285156914212376,1.9630649089813232,128231,L3,6
"[31, 23, 1, 52, 1.0]",-0.22256090244788762,2.1747190952301025,13500,L3,6
"[20, 43, 54, 40, 0.0]",-0.10185802652056586,2.0835838317871094,27776,L3,6
"[18, 23, 59, 42, 0.0]",-0.052913951266899004,2.593100070953369,9652,L3,6
"[1, 45, 31, 36, 1.0]",-0.3416804053525349,1.9518561363220215,24898,L3,6
"[33, 68, 39, 100, 0.0]",-0.1912138582165523,2.0003550052642822,69697,L3,6
"[51, 1, 1, 35, 1.0]",-1.2744237811903263,3.3085241317749023,11038,L3,6
"[58, 1, 1, 71, 0.0]",-0.45576638823389864,1.940964937210083,14174,L3,6
"[43, 47, 1, 47, 1.0]",-2.2334847622755243,2.344573974609375,42756,L3,6
"[16, 46, 6, 38, 0.0]",-0.051518662326041124,2.0824179649353027,29903,L3,6
"[67, 73, 1, 61, 0.0]",-0.07520960260226629,1.9913878440856934,102662,L3,6
"[28, 28, 1, 28, 0.0]",-0.16485768792202188,2.2815520763397217,16157,L3,6
"[17, 51, 1, 54, -0.0]",-0.062307973598342635,1.940749168395996,36432,L3,6
"[35, 68, 1, 79, 0.0]",-0.20728883656195451,2.206484079360962,70801,L3,6
"[77, 68, 1, 47, 0.0]",-0.09617696348579137,4.538100957870483,101377,L3,6
"[10, 56, 35, 100, 0.0]",-0.39841006089400227,1.868431806564331,40857,L3,6
"[52, 16, 1, 53, 0.0]",-0.16351218344869153,2.8175132274627686,17777,L3,6
"[1, 100, 1, 75, 0.0]",-0.300198846316926,1.968912124633789,121313,L3,6
"[36, 20, 1, 93, 0.0]",-0.10338131278569851,2.576889991760254,13333,L3,6
"[35, 99, 40, 16, 0.2]",-1.2815861494901806,2.0473108291625977,137544,L3,6
"[1, 26, 1, 73, 0.0]",-0.9260816508464689,2.024980068206787,8463,L3,6
"[100, 64, 1, 5, 1.0]",-1.2738269899274988,2.0430541038513184,116129,L3,6
"[17, 65, 14, 49, 0.0]",-0.14540401490582197,2.0402960777282715,56998,L3,6
"[64, 84, 1, 47, 0.0]",-1.3540099986286487,1.9929559230804443,123829,L3,6
"[72, 59, 1, 59, 0.0]",-1.2837927909783913,2.5917699337005615,80608,L3,6
"[1, 1, 70, 100, 0.0]",-0.4160010139890679,2.1256608963012695,38,L3,6
"[47, 49, 100, 100, 1.0]",-0.04624024528515306,1.9544930458068848,47678,L3,6
"[1, 27, 100, 100, 1.0]",-0.30882274170647794,5.202732086181641,9112,L3,6
"[10, 87, 32, 32, 0.6]",-0.46701205055227035,2.018639087677002,95572,L3,6
"[29, 36, 100, 100, 0.0]",-0.15939911375126756,1.960252046585083,23649,L3,6
"[20, 36, 1, 42, 0.0]",-0.18303962272398053,2.349457025527954,20517,L3,6
"[35, 44, 100, 78, 1.0]",-0.261241979042842,2.066433906555176,34969,L3,6
"[39, 1, 1, 59, 0.0]",-0.14852932161634372,2.048539876937866,6574,L3,6
"[45, 10, 100, 36, 1.0]",-0.14573190860458485,2.460513114929199,11551,L3,6
"[46, 78, 100, 66, 0.0]",-1.2809097915911014,2.0092368125915527,96895,L3,6
"[70, 48, 100, 100, 1.0]",-0.11565400692423758,2.4276180267333984,61681,L3,6
"[26, 30, 82, 80, 1.0]",-0.10309744043084751,2.446424961090088,17103,L3,6
"[61, 31, 58, 64, 0.1]",-1.2815709174277592,2.0716888904571533,34748,L3,6
"[25, 1, 24, 100, 0.0]",-0.1139928691899005,2.2374608516693115,2822,L3,6
"[18, 25, 100, 78, 1.0]",-0.06213953607212411,2.045825958251953,10966,L3,6
"[17, 55, 37, 34, 0.0]",-0.5761095977700539,2.510162830352783,41828,L3,6
"[24, 1, 25, 5, 0.0]",-0.43409722970876863,3.970064163208008,2614,L3,6
"[54, 33, 100, 100, 1.0]",-0.3122006952178945,2.028428792953491,32590,L3,6
"[56, 73, 12, 68, 0.0]",-1.2837927181470583,2.060866117477417,93950,L3,6
"[21, 56, 1, 38, 0.0]",-0.08700210937449084,2.201421022415161,44773,L3,6
"[29, 30, 1, 5, 0.0]",-1.364900452240882,2.1068179607391357,18147,L3,6
"[15, 79, 1, 66, 0.0]",-0.16756346407824924,2.3100650310516357,81364,L3,6
"[88, 81, 1, 56, 1.0]",-1.333244881748188,2.294080972671509,139654,L3,6
"[1, 1, 27, 28, 0.0]",-0.39904168197900397,2.236522912979126,38,L3,6
"[100, 50, 65, 100, 1.0]",-1.2837928273941284,2.400114059448242,91251,L3,6
"[1, 69, 1, 5, 0.0]",-0.47119493522483663,1.8809399604797363,58042,L3,6
"[17, 74, 99, 76, 0.0]",-19.529475968193683,1.9409210681915283,72703,L3,6
"[42, 36, 100, 79, 1.0]",-0.7355659672662408,2.5467071533203125,29317,L3,6
"[61, 76, 100, 65, 1.0]",-0.08855709438408477,1.9823949337005615,103913,L3,6
"[72, 28, 86, 45, 0.6]",-1.283287898517257,2.590620994567871,39037,L3,6
"[1, 50, 38, 66, 1.0]",-0.39080160406662023,1.9558079242706299,30663,L3,6
"[16, 20, 100, 100, 1.0]",-0.0923252073623247,3.086850881576538,7413,L3,6
"[54, 54, 100, 55, 0.0]",-1.2837928273941284,2.0421011447906494,59239,L3,6
"[20, 35, 55, 59, 0.0]",-0.05979588885760495,2.0786921977996826,19576,L3,6
"[1, 100, 47, 51, 1.0]",-0.33954834956547725,2.0655789375305176,121313,L3,6
"[58, 89, 100, 64, 0.0]",-1.2837927478595526,2.0986480712890625,130422,L3,6
"[99, 27, 69, 79, 0.8]",-1.2784927397092687,2.0704870223999023,59680,L3,6
"[60, 65, 100, 77, 1.0]",-1.2837928273941284,1.9739251136779785,81766,L3,6
"[1, 21, 48, 29, 0.0]",-1.083120606200987,3.4034059047698975,5578,L3,6
