config,err,inf_time,size,arch,link
"[49, 100, 73, 0.0]",-0.1251220164636018,1.4368419647216797,70097,L2,5
"[1, 1, 45, 0.0]",-0.4202155533832651,1.2848830223083496,26,L2,5
"[100, 1, 5, 0.7]",-1.3091770618161567,1.5206530094146729,41210,L2,5
"[1, 1, 100, 0.0]",-0.42114092326087366,1.3294651508331299,26,L2,5
"[100, 100, 39, 1.0]",-0.21429514096724328,1.4838268756866455,121301,L2,5
"[50, 1, 5, 1.0]",-0.42605870990998157,1.3073480129241943,10610,L2,5
"[58, 49, 89, 0.8]",-0.41514010912998517,1.8083460330963135,35138,L2,5
"[63, 100, 100, 1.0]",-0.13059694071753755,1.514686107635498,82081,L2,5
"[66, 1, 100, 0.0]",-0.48698056584906585,1.3954739570617676,18226,L2,5
"[100, 1, 69, 0.0]",-0.5975236026471117,1.4451711177825928,41210,L2,5
"[100, 66, 64, 1.0]",-1.2730699960087943,1.605468988418579,84955,L2,5
"[35, 100, 45, 1.0]",-0.4942424925994162,1.4120299816131592,59681,L2,5
"[12, 57, 81, 0.1]",-0.3380982392384501,1.466628074645996,16690,L2,5
"[33, 100, 100, 1.0]",-0.22785245119276282,1.4803647994995117,58321,L2,5
"[26, 68, 5, 0.0]",-0.33178000178207817,1.3822720050811768,28821,L2,5
"[46, 1, 42, 1.0]",-1.5261500269083206,1.318660020828247,9026,L2,5
"[73, 100, 60, 1.0]",-0.7200269990564819,1.451004981994629,91601,L2,5
"[100, 100, 5, 1.0]",-0.7326324375984207,1.5591120719909668,121301,L2,5
"[76, 76, 100, 1.0]",-0.5151046882187412,1.4738540649414062,70301,L2,5
"[100, 56, 5, 0.0]",-0.3082658498233705,1.419240951538086,76025,L2,5
"[1, 29, 32, 0.0]",-0.3866835835585763,1.4086649417877197,3638,L2,5
"[40, 75, 68, 1.0]",-0.8515329639489498,1.528311014175415,41596,L2,5
"[34, 32, 100, 1.0]",-0.7114551351715117,2.7784509658813477,13505,L2,5
"[97, 50, 48, 0.0]",-0.26472189486691283,1.3879199028015137,68063,L2,5
"[1, 100, 34, 1.0]",-2.2039749985275807,1.4137139320373535,40913,L2,5
"[1, 16, 74, 0.0]",-0.38982312850527795,1.3235759735107422,1181,L2,5
"[26, 51, 28, 1.0]",-0.5245548012817305,1.4514341354370117,18876,L2,5
"[100, 30, 74, 1.0]",-0.36053136491082455,1.4180188179016113,56551,L2,5
"[72, 1, 64, 1.0]",-0.2958856074382127,1.381990909576416,21610,L2,5
"[38, 39, 5, 0.0]",-0.3309914878453671,1.3819098472595215,18288,L2,5
"[77, 26, 100, 1.0]",-0.07926930808733929,1.4163398742675781,35175,L2,5
"[9, 83, 83, 1.0]",-0.10336201489622475,1.3634159564971924,31356,L2,5
"[100, 31, 5, 1.0]",-0.12530951523829212,1.4184739589691162,57200,L2,5
"[23, 1, 19, 1.0]",-0.4259002705816139,1.3663427829742432,2402,L2,5
"[1, 72, 14, 1.0]",-0.569655150309236,1.4127860069274902,21397,L2,5
"[24, 100, 78, 0.0]",-0.1671850554204504,1.4650421142578125,52597,L2,5
"[48, 34, 43, 0.8]",-0.410456649564075,2.5729730129241943,20923,L2,5
"[19, 77, 100, 0.7]",-0.454255261934302,2.0111889839172363,31550,L2,5
"[70, 73, 74, 0.0]",-1.1705993729226671,1.5011320114135742,62282,L2,5
"[100, 79, 27, 0.0]",-0.2996937928365201,1.7179620265960693,97760,L2,5
"[72, 10, 9, 0.3]",-1.2712999290807792,1.539743185043335,24643,L2,5
"[20, 20, 47, 1.0]",-0.39448168474701156,1.3514809608459473,5061,L2,5
"[17, 23, 5, 0.0]",-0.3443103073640743,1.4335510730743408,5088,L2,5
"[44, 46, 68, 0.0]",-0.31987237338812863,1.4644780158996582,24887,L2,5
"[28, 80, 29, 0.0]",-0.16771852420315506,1.4419639110565186,38321,L2,5
"[100, 77, 100, 0.0]",-0.6397659704910127,1.443169116973877,95702,L2,5
"[40, 1, 100, 1.0]",-0.14790593119847512,1.482968807220459,6890,L2,5
"[1, 73, 70, 0.0]",-0.6119842080647085,1.4134900569915771,21986,L2,5
"[100, 21, 100, 0.0]",-0.22240965886110176,1.4934101104736328,51070,L2,5
"[24, 100, 5, 1.0]",-0.7883543430296467,1.4771389961242676,52597,L2,5
"[81, 1, 43, 1.0]",-0.584891196991488,1.454413890838623,27226,L2,5
"[10, 21, 100, 0.0]",-0.7554192545090981,1.4885749816894531,3190,L2,5
"[1, 100, 78, 1.0]",-1.3795370060071062,1.45072603225708,40913,L2,5
"[80, 42, 78, 1.0]",-0.6296877365298532,1.539712905883789,46947,L2,5
"[58, 25, 100, 0.0]",-0.5622123141845669,1.458061933517456,22346,L2,5
"[100, 100, 57, 0.0]",-0.21965961646175317,1.4940109252929688,121301,L2,5
"[83, 11, 86, 1.0]",-0.3482424569776501,1.5593039989471436,32412,L2,5
"[49, 93, 91, 0.0]",-1.8301208404788853,1.5939099788665771,63286,L2,5
"[32, 55, 100, 0.0]",-0.3034779017214084,1.4845070838928223,23768,L2,5
"[1, 51, 34, 1.0]",-0.4264554227407835,1.350836992263794,10876,L2,5
"[57, 100, 39, 1.0]",-0.048381900856601795,1.5681018829345703,76753,L2,5
"[81, 100, 33, 1.0]",-0.21924023577812798,1.6559979915618896,99793,L2,5
"[79, 100, 100, 1.0]",-0.18258822199254887,1.5744171142578125,97697,L2,5
"[100, 76, 5, 1.0]",-0.44770280094155956,1.530580997467041,94685,L2,5
"[100, 53, 25, 1.0]",-0.3043507602404421,1.4267261028289795,73502,L2,5
"[40, 19, 5, 1.0]",-0.3332698148237414,2.8231899738311768,11300,L2,5
"[51, 100, 57, 0.0]",-0.16633842502614063,1.5154340267181396,71713,L2,5
"[1, 1, 66, 1.0]",-0.43785188836897077,1.3267650604248047,26,L2,5
"[58, 1, 78, 0.0]",-0.5024944852863213,1.5204880237579346,14162,L2,5
"[58, 31, 59, 1.0]",-0.2975844926897322,1.5429279804229736,25112,L2,5
"[1, 8, 26, 1.0]",-0.3727920417861982,1.3379628658294678,341,L2,5
"[45, 74, 5, 0.0]",-0.37257941550644535,1.3843379020690918,44055,L2,5
"[23, 1, 100, 1.0]",-0.4374539785258772,1.714359998703003,2402,L2,5
"[33, 100, 65, 0.0]",-0.10335063104217598,1.5079550743103027,58321,L2,5
"[29, 73, 46, 0.0]",-0.39010843639435666,1.4874539375305176,33746,L2,5
"[73, 51, 100, 0.0]",-0.2596159902696129,1.4210000038146973,47452,L2,5
"[1, 79, 100, 1.0]",-3.4667447464519796,1.4308159351348877,25688,L2,5
"[49, 73, 48, 0.0]",-0.2330819148895243,1.5170280933380127,45986,L2,5
"[21, 81, 79, 0.0]",-0.6601068091354918,1.3961968421936035,35386,L2,5
"[25, 41, 78, 1.0]",-0.21670852830096748,1.4140589237213135,13730,L2,5
"[100, 83, 46, 0.0]",-0.14275192606679094,1.5192549228668213,101972,L2,5
"[1, 24, 54, 1.0]",-0.649749964305109,1.3550729751586914,2533,L2,5
"[32, 37, 49, 0.0]",-0.21949543238406277,1.3666038513183594,14750,L2,5
"[45, 100, 28, 0.0]",-0.4608371165338541,1.5876820087432861,66961,L2,5
"[63, 81, 5, 1.0]",-0.3752112365730171,1.4499008655548096,63442,L2,5
"[19, 100, 100, 1.0]",-0.21764559688221755,1.4448869228363037,49697,L2,5
"[1, 37, 77, 1.0]",-2.3888344053493453,3.0020241737365723,5822,L2,5
"[1, 23, 5, 0.0]",-0.39723824976875916,1.357097864151001,2336,L2,5
"[41, 57, 52, 1.0]",-22.625449394374147,1.4812231063842773,29682,L2,5
"[50, 82, 49, 0.0]",-1.1484911898782697,1.4967401027679443,54107,L2,5
"[21, 84, 45, 0.0]",-0.5681854528716704,1.3301291465759277,37633,L2,5
"[45, 40, 77, 0.0]",-0.4039964589448623,1.4523849487304688,22261,L2,5
"[13, 57, 60, 0.0]",-0.12202506382835754,1.3931388854980469,17026,L2,5
"[11, 88, 16, 0.4]",-0.2835628381102491,1.44673490524292,35861,L2,5
"[83, 20, 63, 0.0]",-0.8444569510037346,1.5346760749816895,36561,L2,5
"[100, 1, 30, 1.0]",-0.47026157764039667,1.4507858753204346,41210,L2,5
"[42, 57, 11, 0.4]",-0.3493254818908399,1.7185351848602295,30250,L2,5
"[22, 1, 52, 0.0]",-0.9302167600522178,1.330216884613037,2210,L2,5
"[73, 100, 82, 0.0]",-1.6028831133231205,1.5298089981079102,91601,L2,5
"[37, 24, 49, 0.0]",-0.3344006034106046,1.4167349338531494,11749,L2,5
"[21, 34, 36, 0.0]",-0.45851902323628446,2.3488619327545166,9583,L2,5
"[56, 14, 37, 0.0]",-0.3078205328931444,1.3673889636993408,16983,L2,5
"[21, 48, 5, 1.0]",-0.37426724049223076,1.4034910202026367,15421,L2,5
"[59, 65, 100, 1.0]",-0.25988871633212607,1.5480449199676514,46962,L2,5
"[85, 84, 54, 1.0]",-0.14585735795428922,1.5464770793914795,86785,L2,5
"[56, 29, 5, 1.0]",-0.3865350015206284,1.4412200450897217,22998,L2,5
"[100, 66, 39, 1.0]",-0.9067111837652163,1.4614810943603516,84955,L2,5
"[100, 40, 60, 0.0]",-0.3415071727212032,1.3788490295410156,63401,L2,5
"[16, 68, 27, 0.0]",-0.3573625453328395,1.3706750869750977,24341,L2,5
"[85, 29, 5, 0.0]",-0.1925337167443937,1.418489933013916,42950,L2,5
"[70, 77, 56, 0.7]",-0.2978185299067161,1.6161129474639893,65822,L2,5
"[31, 1, 5, 0.0]",-0.6463236240377473,1.3022119998931885,4226,L2,5
"[47, 71, 30, 0.5]",-0.5840774746952366,1.5672481060028076,43080,L2,5
"[100, 36, 20, 1.0]",-0.7948474690070121,1.4533309936523438,60565,L2,5
"[82, 65, 47, 0.8]",-1.3089369301387461,1.6021320819854736,66098,L2,5
"[84, 1, 100, 0.0]",-0.34573232505009593,1.443938970565796,29242,L2,5
"[25, 32, 60, 0.0]",-1.3075513560661665,1.5984320640563965,10157,L2,5
"[9, 1, 83, 0.0]",-0.1192899487781894,1.3158888816833496,442,L2,5
"[100, 1, 50, 1.0]",-1.3094828532463256,1.5688860416412354,41210,L2,5
"[100, 100, 24, 1.0]",-0.34078639234545455,1.5113248825073242,121301,L2,5
"[35, 56, 84, 0.0]",-0.4392195993820559,1.400792121887207,25845,L2,5
"[57, 13, 59, 0.0]",-0.11290862197783894,1.5000898838043213,17158,L2,5
"[89, 63, 85, 0.0]",-0.2844675540829097,1.5362060070037842,71016,L2,5
"[100, 14, 84, 0.0]",-0.16258252837965056,1.4560189247131348,47255,L2,5
"[60, 1, 24, 0.0]",-1.3094438257177148,1.4529469013214111,15130,L2,5
"[84, 61, 5, 1.0]",-0.4597362219791076,1.424288034439087,64582,L2,5
"[17, 18, 25, 0.0]",-2.9796964041295353,1.5614888668060303,3903,L2,5
"[46, 35, 22, 1.0]",-0.35710859808134243,1.5892109870910645,20348,L2,5
"[38, 17, 90, 0.5]",-0.938201212369768,1.8671550750732422,9906,L2,5
"[100, 87, 66, 0.0]",-0.06781405479488999,1.582336187362671,106312,L2,5
"[1, 50, 51, 1.0]",-0.6215294468930315,1.4134650230407715,10463,L2,5
"[38, 79, 19, 1.0]",-1.3144568492142061,1.383699893951416,43448,L2,5
"[25, 100, 27, 1.0]",-0.5754712756700849,1.587723970413208,53201,L2,5
"[89, 29, 90, 0.0]",-0.31032071708055575,1.4880890846252441,46230,L2,5
"[55, 55, 31, 1.0]",-1.2955768066629485,1.702721118927002,37016,L2,5
"[48, 48, 100, 0.0]",-0.8027818377018983,3.726331949234009,28273,L2,5
"[61, 44, 72, 0.0]",-0.22040434192103153,1.4031548500061035,34073,L2,5
"[65, 100, 28, 0.0]",-0.27695287813527886,1.6048471927642822,83921,L2,5
"[100, 78, 81, 1.0]",-1.2620484598628445,1.4618678092956543,96727,L2,5
"[100, 48, 77, 0.0]",-0.373228879995061,1.4756181240081787,69457,L2,5
"[70, 100, 44, 0.0]",-1.0860143966406226,1.4347178936004639,88661,L2,5
"[19, 51, 67, 0.0]",-0.35919102544300086,1.4413459300994873,16132,L2,5
"[83, 52, 34, 0.9]",-0.642230235069166,1.7362799644470215,56561,L2,5
"[100, 100, 100, 1.0]",-0.09880125484470967,1.4265060424804688,121301,L2,5
"[14, 79, 5, 0.0]",-0.3405814655230357,1.5040631294250488,30680,L2,5
"[16, 49, 52, 0.0]",-0.9453439337107622,1.407236099243164,14138,L2,5
"[1, 75, 32, 1.0]",-0.5129623706940059,1.35493803024292,23188,L2,5
"[36, 41, 34, 0.5]",-1.1382958476692266,1.7712199687957764,18306,L2,5
"[36, 81, 39, 0.0]",-0.3696162309548123,1.4463419914245605,43786,L2,5
"[32, 83, 100, 1.0]",-0.7968734575860804,1.428818941116333,42948,L2,5
"[11, 47, 21, 0.0]",-0.5811149347269293,1.3880679607391357,11712,L2,5
"[82, 1, 76, 0.0]",-1.2958582484221879,1.3579421043395996,27890,L2,5
"[59, 25, 26, 0.4]",-0.5258993112677149,1.5696399211883545,22922,L2,5
"[67, 9, 50, 1.0]",-0.45767976856871523,1.5934081077575684,21274,L2,5
"[17, 75, 60, 1.0]",-0.274852265894134,1.4205269813537598,29268,L2,5
"[85, 100, 19, 0.0]",-0.5125587924648637,1.603623867034912,104081,L2,5
"[50, 1, 63, 1.0]",-0.47131136129498397,1.5847489833831787,10610,L2,5
"[80, 54, 66, 0.0]",-0.22899904688443876,1.40773606300354,55455,L2,5
"[70, 37, 100, 1.0]",-0.2324649663807701,1.4766099452972412,36182,L2,5
"[86, 16, 100, 1.0]",-0.4144707651144608,1.5055100917816162,36881,L2,5
"[52, 49, 5, 0.0]",-0.36239345322248606,1.5621531009674072,31274,L2,5
"[100, 18, 15, 0.0]",-0.35135965984787243,1.5859251022338867,49387,L2,5
"[52, 66, 84, 1.0]",-0.2954233394231898,1.5116469860076904,42715,L2,5
"[69, 10, 77, 0.7]",-1.3093598408058784,1.6386289596557617,22807,L2,5
"[22, 100, 57, 0.0]",-0.5084379357413649,1.5441880226135254,51413,L2,5
"[84, 1, 24, 1.0]",-0.2602629318169155,1.4400999546051025,29242,L2,5
"[90, 89, 38, 0.0]",-0.22668481780205596,1.5905420780181885,97290,L2,5
"[22, 64, 92, 1.0]",-0.24547710266953468,1.5066380500793457,24449,L2,5
"[84, 25, 32, 0.8]",-1.309462770233293,1.663243055343628,39922,L2,5
"[91, 43, 5, 0.0]",-0.397543658456135,1.5907180309295654,57116,L2,5
"[47, 33, 67, 0.0]",-0.2367574264900785,1.768606185913086,19938,L2,5
"[44, 24, 35, 1.0]",-0.34692693458473445,1.945539951324463,14745,L2,5
"[39, 90, 70, 1.0]",-0.12338985705709431,2.265608072280884,53287,L2,5
"[52, 22, 51, 1.0]",-0.3168998584063682,1.5850439071655273,17855,L2,5
"[52, 1, 100, 1.0]",-1.2958604385282186,1.595324993133545,11450,L2,5
"[73, 57, 86, 0.0]",-0.6098344567544987,1.5387191772460938,51826,L2,5
"[89, 93, 63, 0.0]",-0.35755667181334627,1.611565113067627,100566,L2,5
"[21, 44, 100, 0.0]",-0.06560615538216644,2.3898820877075195,13593,L2,5
"[11, 62, 5, 0.0]",-0.4026435174547592,1.798412799835205,18987,L2,5
"[1, 82, 54, 0.0]",-0.6593106864593041,1.4401540756225586,27647,L2,5
"[38, 1, 21, 0.0]",-1.295862200638772,1.4156920909881592,6242,L2,5
"[1, 84, 5, 0.0]",-0.38904858125446357,1.4937469959259033,28993,L2,5
"[22, 74, 38, 0.0]",-0.40339594633125636,1.4142260551452637,30899,L2,5
"[88, 90, 100, 0.0]",-0.5023908861795519,1.5666968822479248,96211,L2,5
"[29, 85, 60, 0.0]",-0.23895569833094327,1.6039891242980957,42782,L2,5
"[72, 29, 87, 0.0]",-0.3240028971012129,1.3989601135253906,33174,L2,5
"[85, 62, 100, 1.0]",-0.19809716978067854,1.5862479209899902,66347,L2,5
"[26, 33, 5, 0.0]",-0.3572319045566437,2.5447540283203125,10866,L2,5
"[100, 66, 18, 1.0]",-1.2910977930185512,1.5273089408874512,84955,L2,5
"[30, 31, 44, 0.0]",-0.0773458965142766,2.2115719318389893,11560,L2,5
