config,err,inf_time,size,arch,link
"[23, 55, 0.6]",-0.1555264964707008,1.0639259815216064,2324,L1,2
"[6, 39, 0.2]",-0.21123242852859778,1.0839509963989258,199,L1,2
"[69, 21, 0.1]",-0.04829554294276916,1.1978871822357178,19666,L1,2
"[94, 59, 0.1]",-0.12904712496046236,1.1241140365600586,36191,L1,2
"[73, 20, 0.3]",-0.08171708507653479,1.1637418270111084,21974,L1,2
"[30, 71, 0.5]",-0.18409143233467531,1.0741169452667236,3871,L1,2
"[22, 47, 0.1]",-0.09600159298296622,1.078916072845459,2135,L1,2
"[92, 59, 0.5]",-0.207513673789526,1.0919668674468994,34685,L1,2
"[32, 9, 0.8]",-0.25591334876574817,1.083043098449707,4385,L1,2
"[55, 78, 0.8]",-0.1657839274240479,1.1699697971343994,12596,L1,2
"[8, 68, 0.1]",-0.07400811008926028,1.0790371894836426,329,L1,2
"[69, 47, 0.5]",-0.20765016631823116,1.192317008972168,19666,L1,2
"[66, 71, 0.3]",-0.09989796265088079,1.0747392177581787,18019,L1,2
"[2, 78, 0.8]",-0.5233612806819549,1.3103599548339844,35,L1,2
"[15, 60, 0.3]",-0.18948303253379914,2.679654121398926,1036,L1,2
"[24, 24, 0.3]",-0.284974760314168,1.743537187576294,2521,L1,2
"[98, 25, 0.4]",-0.29176074248373357,1.1956589221954346,39299,L1,2
"[3, 64, 0.2]",-0.23347056188086446,2.392491102218628,64,L1,2
"[74, 61, 0.4]",-0.11412526799807746,1.2658259868621826,22571,L1,2
"[71, 97, 0.8]",-0.18556163126713335,1.221411943435669,20804,L1,2
"[100, 80, 0.0]",-0.31190118461165095,1.093653917312622,40901,L1,2
"[62, 5, 0.0]",-0.2309198694742459,1.1279630661010742,15935,L1,2
"[1, 5, 1.0]",-0.24894051920210053,1.617832899093628,14,L1,2
"[34, 100, 0.0]",-5.645209881573345,1.4468581676483154,4931,L1,2
"[46, 61, 0.0]",-0.10439582968585355,1.1345899105072021,8879,L1,2
"[91, 100, 0.0]",-0.1531485058295638,1.1637601852416992,33944,L1,2
"[100, 5, 0.0]",-0.722128358841323,1.1224210262298584,40901,L1,2
"[100, 47, 0.0]",-0.05568822662720242,1.241279125213623,40901,L1,2
"[78, 89, 0.0]",-0.2701294149278578,1.137693166732788,25039,L1,2
"[46, 29, 0.0]",-0.04442678977460731,0.9858040809631348,8879,L1,2
"[51, 17, 1.0]",-0.1790142011531485,1.052079200744629,10864,L1,2
"[100, 60, 0.0]",-0.773342656979512,1.1068999767303467,40901,L1,2
"[90, 41, 0.0]",-0.5092734870697994,1.1259410381317139,33211,L1,2
"[39, 43, 1.0]",-0.04631687888784212,1.1002979278564453,6436,L1,2
"[55, 40, 0.0]",-0.08411163119680165,1.1670920848846436,12596,L1,2
"[1, 23, 0.0]",-0.2664720771294792,1.0734620094299316,14,L1,2
"[61, 59, 0.0]",-0.11136066855776301,1.1106059551239014,15434,L1,2
"[100, 96, 0.0]",-0.22773370945565483,1.1556520462036133,40901,L1,2
"[17, 5, 0.0]",-0.21114320561458608,1.0700998306274414,1310,L1,2
"[34, 62, 1.0]",-0.13253803667151906,1.1203911304473877,4931,L1,2
"[78, 5, 0.0]",-0.49799798150853347,1.1066021919250488,25039,L1,2
"[32, 36, 0.0]",-0.1899548533213818,1.0644440650939941,4385,L1,2
"[54, 70, 0.0]",-0.13691675602289335,1.085968017578125,12151,L1,2
"[58, 29, 1.0]",-0.16507896620213353,1.2803871631622314,13979,L1,2
"[46, 5, 0.0]",-0.26850411146973746,0.9885029792785645,8879,L1,2
"[95, 52, 0.0]",-0.17397529902830086,1.097959041595459,36956,L1,2
"[87, 75, 0.0]",-0.27532824247719123,1.074842929840088,31060,L1,2
"[48, 48, 0.0]",-0.054138276315076485,1.0098328590393066,9649,L1,2
"[20, 68, 1.0]",-0.19039099549401295,0.9952540397644043,1781,L1,2
"[65, 82, 0.0]",-0.12434300599443325,1.020531177520752,17486,L1,2
"[79, 100, 0.0]",-0.06886112987973027,0.9990420341491699,25676,L1,2
"[15, 34, 1.0]",-0.14373225510936025,1.0171000957489014,1036,L1,2
"[100, 38, 0.0]",-0.7201498587733746,1.1016101837158203,40901,L1,2
"[88, 20, 0.0]",-0.3585826895178021,1.0464208126068115,31769,L1,2
"[73, 31, 0.0]",-0.5215446131478192,1.091439962387085,21974,L1,2
"[67, 15, 1.0]",-0.07595891302484417,1.0274200439453125,18560,L1,2
"[12, 16, 1.0]",-0.08021157119328082,0.9873981475830078,685,L1,2
"[46, 38, 0.0]",-0.2811707031795313,0.9733049869537354,8879,L1,2
"[35, 49, 0.0]",-0.19794276430706192,0.9846620559692383,5216,L1,2
"[58, 48, 1.0]",-0.20771956203339467,1.3622920513153076,13979,L1,2
"[41, 22, 1.0]",-0.10852702863467531,0.9979560375213623,7094,L1,2
"[93, 88, 0.0]",-0.28898919078167445,1.125195026397705,35434,L1,2
"[41, 69, 1.0]",-0.14670760603469296,0.9999990463256836,7094,L1,2
"[68, 59, 0.0]",-0.4093734094449045,1.076429843902588,19109,L1,2
"[77, 68, 0.0]",-0.07121470568911248,1.0438969135284424,24410,L1,2
"[54, 59, 1.0]",-0.13673709147511004,1.0487351417541504,12151,L1,2
"[48, 25, 0.0]",-0.09877846297031488,1.005444049835205,9649,L1,2
"[14, 46, 1.0]",-0.21533461551104807,1.0040900707244873,911,L1,2
"[40, 29, 1.0]",-0.2949567393243921,1.0238938331604004,6761,L1,2
"[25, 41, 1.0]",-0.25474882980764363,0.9897868633270264,2726,L1,2
"[41, 15, 0.0]",-0.2390948434123015,1.0078649520874023,7094,L1,2
"[61, 75, 0.0]",-0.04505347240154579,1.0910999774932861,15434,L1,2
"[11, 25, 0.0]",-0.10157483647892869,0.9957292079925537,584,L1,2
"[100, 18, 0.0]",-0.3580249497504001,1.0606751441955566,40901,L1,2
"[62, 39, 0.0]",-0.19880509819537898,1.0806841850280762,15935,L1,2
"[1, 49, 0.0]",-0.241287500223476,0.9881930351257324,14,L1,2
"[20, 14, 0.0]",-0.32614915742413175,1.005558967590332,1781,L1,2
"[6, 13, 0.0]",-0.10398740697793084,0.9932241439819336,199,L1,2
"[78, 63, 0.0]",-0.18747193072395427,1.1313459873199463,25039,L1,2
"[73, 75, 1.0]",-0.07690471605292135,1.1363649368286133,21974,L1,2
"[73, 68, 1.0]",-0.11743460466755118,1.1101222038269043,21974,L1,2
"[1, 100, 0.0]",-0.2667049753328589,0.9900939464569092,14,L1,2
"[43, 50, 0.0]",-0.1968859851864204,0.988455057144165,7784,L1,2
"[29, 66, 0.0]",-0.13948129110380855,0.9965939521789551,3626,L1,2
"[35, 42, 0.0]",-0.16174721693695693,1.0359201431274414,5216,L1,2
"[50, 30, 1.0]",-0.2398872986569008,1.1432218551635742,10451,L1,2
"[61, 19, 0.0]",-0.26325360142840676,1.0794708728790283,15434,L1,2
"[71, 16, 0.0]",-0.29062927788582,1.0870130062103271,20804,L1,2
"[70, 22, 1.0]",-0.12659531335607704,1.1820268630981445,20231,L1,2
