config,err,inf_time,size,arch,link
"[23, 53, 56, 6, 39, 0.2]",-0.5234964106600616,3.2845239639282227,44783,L4,3
"[69, 17, 8, 94, 59, 0.1]",-1.103879026469477,3.413843870162964,65167,L4,3
"[73, 17, 26, 30, 71, 0.5]",-1.0986993945167287,2.6042041778564453,39535,L4,3
"[22, 45, 13, 92, 59, 0.5]",-1.0920687429557387,3.226754903793335,56521,L4,3
"[32, 5, 75, 55, 78, 0.8]",-1.102996127641711,5.097421884536743,58288,L4,3
"[8, 66, 6, 69, 47, 0.5]",-1.0537300607675986,3.6150779724121094,42918,L4,3
"[66, 69, 27, 2, 78, 0.8]",-1.103967547305089,4.00632905960083,66207,L4,3
"[15, 58, 35, 24, 24, 0.3]",-1.0913400895607106,3.1266911029815674,37133,L4,3
"[98, 22, 36, 3, 64, 0.2]",-1.1037706742845483,3.5003578662872314,58828,L4,3
"[74, 59, 43, 71, 97, 0.8]",-1.1042379834052884,2.780245065689087,104568,L4,3
"[44, 96, 6, 74, 69, 0.5]",-1.0908819914369556,4.441856145858765,88763,L4,3
"[57, 73, 69, 80, 16, 0.2]",-1.1008732087848396,6.009836912155151,139253,L4,3
"[72, 40, 35, 16, 15, 0.4]",-1.0993979355559813,2.905998945236206,53377,L4,3
"[59, 74, 87, 97, 48, 0.4]",-1.102827048109192,7.887591123580933,182314,L4,3
"[31, 83, 91, 77, 11, 0.6]",-1.091805822245049,3.26780104637146,158102,L4,3
"[94, 11, 98, 36, 67, 0.1]",-1.10395725185595,3.300900936126709,103357,L4,3
"[96, 65, 94, 91, 47, 0.9]",-1.1020339837058617,6.14499306678772,207708,L4,3
"[71, 27, 19, 66, 83, 0.9]",-1.0917002923716381,3.3801510334014893,57767,L4,3
"[63, 17, 29, 59, 16, 0.3]",-1.082167630711636,4.025279998779297,48404,L4,3
"[1, 90, 93, 35, 45, 0.7]",-1.1041303081414202,2.817561149597168,119676,L4,3
"[1, 1, 100, 1, 15, 0.0]",-0.30973539050388815,2.3588030338287354,41234,L4,3
"[1, 24, 78, 1, 63, 0.0]",-0.29353431388768325,2.4883110523223877,34966,L4,3
"[1, 1, 1, 1, 100, 0.0]",-0.27666179876087094,2.7520809173583984,50,L4,3
"[45, 1, 100, 1, 5, 0.0]",-1.0674724196016911,3.0851120948791504,49858,L4,3
"[1, 1, 55, 1, 40, 1.0]",-0.390788782020116,2.5596210956573486,12794,L4,3
"[1, 1, 100, 1, 100, 0.0]",-0.5216669366125154,2.701780080795288,41234,L4,3
"[1, 33, 93, 1, 33, 0.0]",-1.1039576052439428,2.360801935195923,52258,L4,3
"[1, 40, 52, 1, 86, 0.0]",-0.38233734137804626,2.945338010787964,26294,L4,3
"[1, 1, 67, 1, 71, 0.0]",-0.34436452308037147,2.438350200653076,18794,L4,3
"[1, 1, 100, 100, 5, 1.0]",-1.0637137778754193,2.8689959049224854,121325,L4,3
"[100, 100, 1, 100, 5, 1.0]",-1.0061023806815808,3.57420015335083,162509,L4,3
"[100, 100, 100, 1, 100, 0.0]",-1.1039576273307001,3.0321590900421143,202010,L4,3
"[1, 100, 1, 1, 100, 1.0]",-1.10263051255513,2.5527150630950928,41234,L4,3
"[1, 100, 100, 100, 100, 0.0]",-1.1039575831571862,2.7351579666137695,201713,L4,3
"[14, 32, 61, 1, 67, 0.0]",-0.31760635984378655,2.5827879905700684,30102,L4,3
"[1, 1, 1, 100, 100, 1.0]",-0.19284677158426058,3.03787899017334,40937,L4,3
"[92, 50, 65, 49, 53, 0.4]",-1.0920427358895233,2.761324882507324,115942,L4,3
"[100, 100, 100, 1, 5, 0.0]",-1.1034810022602735,3.681321144104004,202010,L4,3
"[1, 100, 100, 1, 100, 1.0]",-0.29810893339565264,3.0258450508117676,121622,L4,3
"[1, 1, 1, 100, 5, 0.0]",-1.036086028340907,2.6379451751708984,40937,L4,3
"[1, 58, 96, 1, 100, 0.0]",-0.253342255235893,3.4706521034240723,73846,L4,3
"[1, 1, 1, 1, 5, 0.0]",-0.932042161517678,2.552504062652588,50,L4,3
"[100, 1, 100, 100, 5, 1.0]",-1.034201716783777,3.3721940517425537,162509,L4,3
"[1, 77, 77, 1, 100, 1.0]",-0.4305698463927458,3.054870128631592,72402,L4,3
"[1, 1, 1, 57, 100, -0.0]",-0.4234155498579998,2.4229581356048584,13546,L4,3
"[100, 1, 100, 100, 100, -0.0]",-1.1039576052439428,3.0909411907196045,162509,L4,3
"[1, 38, 1, 100, 100, 1.0]",-1.101246010928114,2.5166778564453125,47153,L4,3
"[1, 100, 1, 100, 5, 0.0]",-1.0039060122252752,3.022426128387451,82121,L4,3
"[100, 100, 1, 100, 100, 0.0]",-1.0867783565135936,4.772819995880127,162509,L4,3
"[100, 100, 1, 1, 5, 0.0]",-1.0859548688045337,2.687364101409912,121622,L4,3
"[100, 1, 1, 100, 5, 1.0]",-1.0030239353490846,2.730382204055786,82121,L4,3
"[1, 35, 81, 1, 87, 1.0]",-1.0347464397203108,2.6073780059814453,43434,L4,3
"[1, 36, 40, 1, 63, 0.0]",-0.33617782921784506,2.6671769618988037,17974,L4,3
"[1, 73, 100, 1, 100, 0.0]",-0.34224352592431645,2.626707077026367,91922,L4,3
"[1, 1, 87, 1, 51, 0.0]",-0.2511532325866193,2.677953004837036,31354,L4,3
"[1, 1, 43, 100, 100, 0.0]",-0.21449982541055318,4.060621023178101,65465,L4,3
"[1, 19, 65, 1, 56, 0.0]",-0.3927256305549668,3.316504955291748,23978,L4,3
"[1, 1, 100, 100, 100, 0.0]",-1.1039574841082191,3.144767999649048,121325,L4,3
"[1, 36, 21, 1, 100, 0.0]",-0.2549376103030526,2.9733757972717285,10450,L4,3
"[1, 1, 23, 100, 100, 0.0]",-1.9174104865976744,3.274412155151367,52025,L4,3
"[1, 1, 58, 100, 100, 0.4]",-1.1037250792037359,4.292058944702148,77645,L4,3
"[1, 100, 1, 1, 5, 0.0]",-1.0736618263181152,2.5704309940338135,41234,L4,3
"[75, 75, 7, 82, 31, 0.4]",-1.073960462234875,3.3164830207824707,100327,L4,3
"[100, 100, 100, 100, 100, 0.0]",-1.1039575389836758,6.295907020568848,282101,L4,3
"[100, 1, 1, 1, 5, 1.0]",-1.0750177218183616,2.152764081954956,41234,L4,3
"[100, 1, 1, 100, 100, 1.0]",-1.1018209301019841,2.844783067703247,82121,L4,3
"[31, 68, 90, 10, 80, 0.3]",-0.4748007682022981,2.736875057220459,92583,L4,3
"[100, 100, 1, 1, 100, 1.0]",-1.1039547560600533,2.7072479724884033,121622,L4,3
"[100, 1, 100, 1, 100, 1.0]",-1.1039576273307001,2.4792988300323486,82418,L4,3
"[52, 1, 1, 1, 100, 1.0]",-1.1019146857265865,2.3061749935150146,11474,L4,3
"[100, 100, 100, 100, 5, 1.0]",-1.0441011386347727,5.967408180236816,282101,L4,3
"[1, 100, 100, 1, 5, 0.0]",-1.0644498145908667,2.5079569816589355,121622,L4,3
"[1, 100, 1, 100, 100, 0.0]",-1.0859242581147002,2.6755950450897217,82121,L4,3
"[100, 1, 100, 1, 5, 0.0]",-1.1016694018464372,3.1235949993133545,82418,L4,3
"[40, 100, 100, 1, 100, 0.0]",-1.1039576052439428,2.5016591548919678,143930,L4,3
"[1, 100, 100, 100, 5, 0.0]",-1.0637997832881911,2.9464080333709717,201713,L4,3
"[1, 1, 100, 39, 5, 1.0]",-1.1035398237410672,3.211879014968872,62704,L4,3
"[1, 1, 36, 1, 100, 0.0]",-0.45864153787820644,2.5398120880126953,5650,L4,3
"[1, 1, 1, 22, 63, 1.0]",-0.5768798461377606,3.176158905029297,2171,L4,3
"[1, 100, 60, 41, 100, 0.0]",-1.10395754326186,2.3289389610290527,96222,L4,3
"[33, 1, 100, 1, 68, 0.0]",-1.1039576052439428,2.6343979835510254,45970,L4,3
"[1, 43, 1, 1, 73, 1.0]",-1.0911305656428871,2.367856979370117,7946,L4,3
"[51, 100, 54, 1, 5, 1.0]",-1.0347465081847502,2.2761690616607666,105318,L4,3
"[1, 54, 100, 42, 100, 0.0]",-0.5174013651845798,2.4258830547332764,98175,L4,3
"[1, 1, 1, 100, 62, 1.0]",-1.331082753456595,2.5002338886260986,40937,L4,3
"[1, 1, 61, 1, 5, 1.0]",-1.1044953051795146,2.5420498847961426,15650,L4,3
"[96, 7, 53, 93, 12, 0.3]",-1.0837287708200631,5.2562878131866455,108254,L4,3
"[1, 49, 49, 100, 5, 0.0]",-0.35598298606384177,2.362494945526123,89513,L4,3
"[100, 1, 1, 30, 100, 0.0]",-1.1012508227025188,2.6054201126098633,45091,L4,3
"[38, 1, 1, 100, 100, 1.0]",-0.6123103236370013,3.1721720695495605,47153,L4,3
"[26, 50, 43, 1, 100, 0.0]",-0.19066377402744178,2.5164670944213867,34662,L4,3
"[20, 61, 53, 1, 70, 0.0]",-0.6915147321740012,2.6753339767456055,46370,L4,3
"[1, 36, 36, 28, 100, 0.0]",-0.5619841937415786,2.3763890266418457,23305,L4,3
"[5, 76, 72, 45, 29, 0.0]",-1.1039575831571862,2.862684965133667,89266,L4,3
"[43, 48, 100, 1, 100, 0.0]",-0.1660489522461068,3.53243088722229,85414,L4,3
"[47, 51, 100, 33, 100, 0.0]",-1.1039576052439428,2.449160099029541,107930,L4,3
"[55, 59, 100, 1, 59, 0.0]",-1.1039575585300114,2.5697648525238037,104090,L4,3
"[100, 100, 49, 53, 5, 1.0]",-1.058584855594286,3.3354990482330322,172490,L4,3
"[39, 52, 73, 1, 100, 0.0]",-1.1039576052439428,2.5405030250549316,62626,L4,3
"[25, 1, 36, 1, 58, 1.0]",-0.34040169154860717,2.5748391151428223,8434,L4,3
"[20, 37, 32, 1, 100, 0.0]",-0.44980188994207204,2.812376022338867,19442,L4,3
"[39, 50, 1, 100, 5, 1.0]",-1.0433243721405838,2.815774917602539,65505,L4,3
"[1, 100, 50, 100, 45, 0.0]",-1.1039575389836758,2.96186900138855,131513,L4,3
"[1, 45, 100, 100, 49, 0.0]",-0.24282762982056935,2.599324941635132,147373,L4,3
"[47, 1, 100, 100, 47, 0.0]",-1.1039576273307001,3.400585174560547,130709,L4,3
"[1, 59, 38, 1, 100, 0.0]",-0.307423081716918,2.792292833328247,29466,L4,3
"[1, 49, 100, 100, 5, 1.0]",-0.3437028533298456,6.105931043624878,150509,L4,3
"[1, 43, 73, 100, 31, 0.0]",-2.7094458799275656,4.135862112045288,111617,L4,3
"[1, 56, 28, 100, 5, 1.0]",-1.0616962355464254,2.4848108291625977,74225,L4,3
"[1, 52, 100, 100, 71, 0.0]",-1.1039574925680977,2.364161968231201,152945,L4,3
"[1, 1, 32, 1, 63, 1.0]",-0.2827243631813646,4.387096881866455,4514,L4,3
"[65, 99, 68, 32, 80, 0.9]",-1.0966721410281266,2.914484977722168,141417,L4,3
"[1, 100, 100, 1, 70, 0.0]",-0.3313336988710138,2.475044012069702,121622,L4,3
"[1, 1, 100, 33, 65, 0.0]",-1.1039576052439428,3.5796499252319336,58546,L4,3
"[50, 87, 86, 73, 88, 0.8]",-1.100695902034375,3.5415799617767334,165074,L4,3
"[100, 47, 100, 48, 5, 0.0]",-1.0401273761957741,3.198901891708374,156481,L4,3
"[24, 55, 100, 1, 100, 1.0]",-0.6975841319869054,2.8682029247283936,82906,L4,3
"[57, 27, 89, 33, 30, 0.7]",-1.1038131336505868,4.345504999160767,80554,L4,3
"[59, 39, 100, 1, 100, 0.0]",-1.034746238507743,2.473267078399658,86250,L4,3
"[48, 1, 1, 1, 5, 1.0]",-1.0462554808263531,3.007826805114746,9826,L4,3
"[100, 100, 1, 46, 56, 0.0]",-1.0663482342804433,3.827260971069336,130487,L4,3
"[1, 67, 100, 1, 71, 0.0]",-0.3173415601854171,2.5023369789123535,86114,L4,3
"[11, 79, 20, 61, 10, 0.6]",-1.0342705396670693,2.5232419967651367,57398,L4,3
"[15, 34, 57, 51, 59, 0.7]",-1.10251852151924,4.153114080429077,51084,L4,3
"[1, 1, 1, 50, 5, 0.0]",-1.0457242333011394,2.4774370193481445,10487,L4,3
"[100, 46, 1, 51, 5, 1.0]",-1.0419585390442787,2.4277079105377197,78904,L4,3
"[43, 45, 100, 100, 5, 0.0]",-1.0911245509038854,5.1061789989471436,162661,L4,3
"[100, 100, 48, 100, 56, 1.0]",-1.1039575389836758,6.976722955703735,209509,L4,3
"[1, 1, 1, 27, 100, 0.0]",-1.0512418091483275,3.3252058029174805,3196,L4,3
"[29, 64, 30, 1, 100, 0.0]",-0.15010356642204806,3.1725308895111084,39190,L4,3
"[1, 100, 58, 1, 57, 0.0]",-0.3403496632176278,2.8997700214385986,77942,L4,3
"[37, 100, 37, 1, 100, 0.0]",-1.1039576052439428,4.163127899169922,81554,L4,3
"[49, 100, 1, 47, 5, 0.0]",-1.0428255337779118,3.4732439517974854,79664,L4,3
"[100, 35, 53, 100, 100, 0.0]",-1.1039575831571862,2.5764949321746826,140409,L4,3
"[42, 59, 1, 1, 100, 0.0]",-1.1034262253858902,3.0598220825195312,31722,L4,3
"[1, 100, 100, 32, 100, 0.0]",-1.1039575831571862,3.3782830238342285,138269,L4,3
"[23, 59, 36, 12, 100, 0.0]",-1.1039576052439428,3.702575206756592,38077,L4,3
"[100, 100, 100, 45, 54, 1.0]",-1.1039576052439428,6.062179088592529,227926,L4,3
"[1, 100, 75, 1, 79, 1.0]",-1.1039576274102458,2.5868868827819824,93922,L4,3
"[1, 100, 47, 1, 35, 0.0]",-1.103132172954249,2.3462769985198975,68834,L4,3
"[29, 100, 100, 1, 50, 0.0]",-1.1039576052439428,2.5374209880828857,136406,L4,3
"[39, 56, 35, 1, 100, 0.0]",-1.1039576052439428,2.539113998413086,40930,L4,3
"[65, 80, 95, 20, 85, 0.6]",-1.1039156862600001,6.134281873703003,140321,L4,3
"[51, 100, 1, 1, 52, 0.0]",-1.0982384752173946,3.6038949489593506,72034,L4,3
"[100, 100, 49, 1, 54, 0.0]",-1.1039444858749072,7.327365875244141,150806,L4,3
"[50, 100, 43, 100, 5, 1.0]",-1.0090619868003359,7.338942050933838,153269,L4,3
"[1, 1, 48, 48, 100, 0.0]",-0.32405828530838254,2.454676866531372,28297,L4,3
"[1, 1, 1, 1, 50, 1.0]",-1.0879949820349157,2.8738369941711426,50,L4,3
"[51, 76, 73, 74, 79, 0.8]",-1.100517405667138,6.40031099319458,137407,L4,3
"[96, 42, 5, 17, 87, 0.9]",-1.1028170637518688,2.863874912261963,63526,L4,3
"[3, 61, 33, 60, 36, 1.0]",-1.1039575389836758,2.4069061279296875,51081,L4,3
