config,err,inf_time,size,arch,link
"[23, 53, 56, 6, 39, 0.2]",-1.306210751945231,3.3880529403686523,44783,L4,5
"[69, 17, 8, 94, 59, 0.1]",-1.3073515367654662,3.5041849613189697,65167,L4,5
"[73, 17, 26, 30, 71, 0.5]",-1.3091285753367348,3.5972158908843994,39535,L4,5
"[22, 45, 13, 92, 59, 0.5]",-1.3049242851480953,3.1663970947265625,56521,L4,5
"[32, 5, 75, 55, 78, 0.8]",-1.3087845186670164,4.381871938705444,58288,L4,5
"[8, 66, 6, 69, 47, 0.5]",-0.7918513914411847,4.036434888839722,42918,L4,5
"[66, 69, 27, 2, 78, 0.8]",-1.3094957712151403,2.806025981903076,66207,L4,5
"[15, 58, 35, 24, 24, 0.3]",-1.3011095793919731,2.7129571437835693,37133,L4,5
"[98, 22, 36, 3, 64, 0.2]",-1.2817098394766184,3.284816026687622,58828,L4,5
"[74, 59, 43, 71, 97, 0.8]",-1.3082022358558374,2.7981371879577637,104568,L4,5
"[44, 96, 6, 74, 69, 0.5]",-1.3048857444703337,3.6503381729125977,88763,L4,5
"[57, 73, 69, 80, 16, 0.2]",-1.2908870741242542,4.890205144882202,139253,L4,5
"[72, 40, 35, 16, 15, 0.4]",-1.3048296492027849,3.746446132659912,53377,L4,5
"[59, 74, 87, 97, 48, 0.4]",-1.3019085678460456,5.100695848464966,182314,L4,5
"[31, 83, 91, 77, 11, 0.6]",-1.305412812745353,4.916363954544067,158102,L4,5
"[94, 11, 98, 36, 67, 0.1]",-1.3056970361693083,2.9716110229492188,103357,L4,5
"[96, 65, 94, 91, 47, 0.9]",-1.3141085625729945,3.0215821266174316,207708,L4,5
"[71, 27, 19, 66, 83, 0.9]",-1.3077735906535912,3.3978140354156494,57767,L4,5
"[63, 17, 29, 59, 16, 0.3]",-1.303281572052125,3.421720027923584,48404,L4,5
"[1, 90, 93, 35, 45, 0.7]",-1.309417053702358,3.7463879585266113,119676,L4,5
"[1, 1, 1, 1, 100, -0.0]",-0.4049309307786973,2.3433449268341064,50,L4,5
"[1, 1, 1, 100, 5, 0.0]",-1.2214997649816763,2.7830262184143066,40937,L4,5
"[89, 91, 94, 35, 15, 0.7]",-1.3015958317263416,4.205862998962402,186452,L4,5
"[1, 1, 1, 1, 60, 1.0]",-0.44354939700473606,2.876591205596924,50,L4,5
"[5, 83, 68, 49, 89, 0.2]",-1.2313615295785603,3.4483530521392822,94210,L4,5
"[94, 65, 91, 98, 95, 0.7]",-1.3096765535242476,4.213356018066406,209423,L4,5
"[1, 1, 100, 1, 100, 1.0]",-0.4806159367104116,3.3643391132354736,41234,L4,5
"[1, 100, 1, 1, 5, 1.0]",-1.3015972815661025,2.660994052886963,41234,L4,5
"[99, 90, 61, 41, 88, 0.1]",-1.3024733795865002,3.636003017425537,162418,L4,5
"[97, 95, 17, 32, 5, 0.0]",-1.2879660273835816,2.9850239753723145,125869,L4,5
"[93, 20, 95, 73, 6, 0.8]",-1.27864668043832,4.7115349769592285,137962,L4,5
"[7, 78, 66, 5, 91, 1.0]",-0.43878896383366706,3.4853649139404297,66810,L4,5
"[1, 77, 72, 1, 100, 1.0]",-0.40266570432384363,2.521268129348755,67842,L4,5
"[1, 81, 24, 1, 100, 1.0]",-0.39002541962564025,2.9314911365509033,37186,L4,5
"[1, 44, 1, 1, 100, 1.0]",-1.3093827717944275,3.0939419269561768,8306,L4,5
"[1, 100, 42, 1, 100, 1.0]",-1.2958622039645618,2.6110689640045166,65014,L4,5
"[1, 53, 61, 1, 100, 1.0]",-0.3242158515613761,3.008009195327759,39986,L4,5
"[1, 100, 1, 100, 5, 1.0]",-1.283814935939927,2.9937617778778076,82121,L4,5
"[16, 61, 100, 1, 100, 1.0]",-0.2787904916930196,2.8134407997131348,85394,L4,5
"[1, 1, 100, 1, 5, 1.0]",-1.295861806458596,2.9132790565490723,41234,L4,5
"[100, 1, 1, 1, 5, 1.0]",-1.3012333249391328,3.2953898906707764,41234,L4,5
"[1, 1, 100, 100, 100, 1.0]",-0.39603674930024896,2.880213975906372,121325,L4,5
"[1, 1, 1, 100, 100, 0.0]",-1.309655955367189,3.173604965209961,40937,L4,5
"[1, 1, 100, 100, 5, 0.0]",-0.5493804667584764,3.0637030601501465,121325,L4,5
"[1, 56, 100, 1, 100, 0.0]",-1.2958622088585499,2.945965051651001,76214,L4,5
"[42, 70, 99, 1, 100, 1.0]",-1.3094828532463256,3.3747880458831787,106758,L4,5
"[1, 1, 1, 1, 5, 0.0]",-1.1521643829699997,2.5363450050354004,50,L4,5
"[100, 100, 1, 100, 100, 1.0]",-1.3090072926196596,3.1207380294799805,162509,L4,5
"[16, 1, 53, 1, 100, 1.0]",-0.23157893245374314,2.6077780723571777,13106,L4,5
"[40, 1, 100, 1, 100, 1.0]",-1.3093698326922396,3.032080888748169,48098,L4,5
"[1, 1, 42, 1, 100, 1.0]",-0.48164114750401144,2.779496192932129,7594,L4,5
"[1, 100, 100, 100, 100, 1.0]",-0.43746125185748136,3.4181149005889893,201713,L4,5
"[100, 1, 1, 1, 100, 1.0]",-1.3122292918253613,2.4963300228118896,41234,L4,5
"[100, 1, 1, 100, 5, 0.0]",-1.2775946013270576,4.044384956359863,82121,L4,5
"[1, 100, 1, 100, 100, 1.0]",-1.3088703693504866,3.0975091457366943,82121,L4,5
