config,err,inf_time,size,arch,link
"[23, 55, 0.6]",-0.28650823124365193,1.0628998279571533,2324,L1,6
"[6, 39, 0.2]",-0.11996761450737571,1.0468471050262451,199,L1,6
"[69, 21, 0.1]",-0.16485799056852213,1.1894550323486328,19666,L1,6
"[94, 59, 0.1]",-0.20762551301935817,1.132788896560669,36191,L1,6
"[73, 20, 0.3]",-0.17020712220459938,1.207988977432251,21974,L1,6
"[30, 71, 0.5]",-0.17477391446757834,1.0684189796447754,3871,L1,6
"[22, 47, 0.1]",-0.20649267133688934,1.0585010051727295,2135,L1,6
"[92, 59, 0.5]",-0.22332597416639602,1.0627479553222656,34685,L1,6
"[32, 9, 0.8]",-0.4479084678046788,1.0523531436920166,4385,L1,6
"[55, 78, 0.8]",-0.27836381551194006,1.1360020637512207,12596,L1,6
"[8, 68, 0.1]",-0.2391863239883361,1.0374860763549805,329,L1,6
"[69, 47, 0.5]",-0.24094612033593568,1.1381800174713135,19666,L1,6
"[66, 71, 0.3]",-0.08646222133779624,1.1948659420013428,18019,L1,6
"[2, 78, 0.8]",-0.9352808622604203,1.0622010231018066,35,L1,6
"[15, 60, 0.3]",-1.4832870938864224,1.0921649932861328,1036,L1,6
"[24, 24, 0.3]",-0.13087757471641942,1.2075541019439697,2521,L1,6
"[98, 25, 0.4]",-0.6222268752329275,1.0733020305633545,39299,L1,6
"[3, 64, 0.2]",-0.37896630948744714,1.180595874786377,64,L1,6
"[74, 61, 0.4]",-0.30884092227195314,1.2959380149841309,22571,L1,6
"[71, 97, 0.8]",-0.2057029985323558,1.1803181171417236,20804,L1,6
"[38, 52, 1.0]",-0.17192123753426986,0.9866788387298584,6119,L1,6
"[100, 100, 0.0]",-0.07058683478418404,1.1369800567626953,40901,L1,6
"[1, 5, 0.0]",-0.4154328762574483,0.9689431190490723,14,L1,6
"[32, 100, 0.0]",-0.6866587152323687,0.9678559303283691,4385,L1,6
"[100, 81, 1.0]",-0.03307212964066198,0.9921979904174805,40901,L1,6
"[49, 31, 0.0]",-0.3642331694160434,1.0123639106750488,10046,L1,6
"[85, 83, 1.0]",-1.2715625904325283,1.1207480430603027,29666,L1,6
"[59, 5, 1.0]",-0.09030629756970585,1.1627771854400635,14456,L1,6
"[85, 5, 0.0]",-0.2270529923516307,1.017775058746338,29666,L1,6
"[1, 100, 1.0]",-0.40681196048909724,0.9809970855712891,14,L1,6
"[55, 100, 0.0]",-0.2516641542341598,1.0287468433380127,12596,L1,6
"[1, 26, 1.0]",-0.43893867628859157,1.01493501663208,14,L1,6
"[53, 59, 0.0]",-0.18459307212513285,1.1096861362457275,11714,L1,6
"[100, 46, 0.0]",-0.10614281941125323,1.078550100326538,40901,L1,6
"[100, 5, 1.0]",-0.08865131411245246,1.0343339443206787,40901,L1,6
"[82, 38, 1.0]",-0.1857016948599573,0.9943060874938965,27635,L1,6
"[100, 71, 0.0]",-0.07233833900162732,1.0303609371185303,40901,L1,6
"[31, 36, 0.0]",-0.04270202316966315,0.9749569892883301,4124,L1,6
"[50, 13, 0.0]",-0.1771452979254777,1.0859510898590088,10451,L1,6
"[39, 80, 0.0]",-0.6101911067763343,0.9694499969482422,6436,L1,6
"[70, 5, 1.0]",-0.09891388464525236,1.0673840045928955,20231,L1,6
"[19, 34, 0.0]",-0.2773026441582499,1.061776876449585,1616,L1,6
"[29, 52, 1.0]",-0.2916681166208726,1.0167269706726074,3626,L1,6
"[50, 46, 1.0]",-0.477197583956913,0.961881160736084,10451,L1,6
"[35, 27, 1.0]",-0.24141451318481835,0.9615199565887451,5216,L1,6
"[17, 5, 1.0]",-0.2717511391543941,0.9662220478057861,1310,L1,6
"[40, 63, 0.0]",-0.1637870799665424,0.9648139476776123,6761,L1,6
"[68, 33, 1.0]",-0.11026107494820715,0.9764678478240967,19109,L1,6
"[20, 82, 0.0]",-0.7626758309490852,0.963698148727417,1781,L1,6
"[47, 5, 1.0]",-0.18372921587640026,0.9718308448791504,9260,L1,6
"[100, 90, 0.0]",-0.094404046765235,1.0273408889770508,40901,L1,6
"[1, 44, 1.0]",-0.40966185308042774,0.9780519008636475,14,L1,6
"[60, 66, 1.0]",-0.31633692358725657,1.1392889022827148,14941,L1,6
"[64, 85, 0.0]",-0.2135287911564026,1.1873440742492676,16961,L1,6
"[88, 47, 0.0]",-0.10353291995428329,1.0846798419952393,31769,L1,6
"[61, 14, 1.0]",-0.11481193682465109,1.19057297706604,15434,L1,6
"[89, 100, 1.0]",-0.2421934649009026,1.0828030109405518,32486,L1,6
"[16, 18, 0.0]",-0.26355671199871744,1.0039589405059814,1169,L1,6
"[100, 53, 1.0]",-0.04060154748760557,1.3513319492340088,40901,L1,6
"[77, 29, 0.0]",-0.30957375028770345,1.1017749309539795,24410,L1,6
"[80, 48, 1.0]",-0.38231360369504325,1.0642549991607666,26321,L1,6
"[92, 41, 0.0]",-0.23588618113898716,1.102982997894287,34685,L1,6
"[60, 26, 1.0]",-0.4704708079333509,1.1004669666290283,14941,L1,6
"[69, 12, 0.0]",-0.2457199445356637,1.0186569690704346,19666,L1,6
"[37, 39, 0.0]",-0.204314328580936,1.608551025390625,5810,L1,6
"[100, 63, 1.0]",-0.07469918120247855,1.1101760864257812,40901,L1,6
"[64, 100, 1.0]",-0.0411310073177037,1.0619349479675293,16961,L1,6
"[32, 63, 0.0]",-0.35089227350131086,0.9579348564147949,4385,L1,6
"[45, 58, 0.0]",-0.05232080729599132,0.974700927734375,8506,L1,6
"[94, 50, 1.0]",-0.15364342139305326,1.1126320362091064,36191,L1,6
"[28, 32, 1.0]",-0.4372609025079796,0.9485690593719482,3389,L1,6
"[30, 40, 0.0]",-12.46485606334436,0.9698159694671631,3871,L1,6
"[87, 22, 0.6]",-0.15827569317655965,1.1206891536712646,31060,L1,6
"[11, 97, 0.8]",-0.5066373166426972,1.0510780811309814,584,L1,6
"[45, 93, 0.6]",-0.270282087138259,1.0685079097747803,8506,L1,6
"[4, 89, 1.0]",-0.24974634112462882,0.97369384765625,101,L1,6
"[78, 72, 0.7]",-0.18486622362535507,1.153472900390625,25039,L1,6
"[65, 57, 1.0]",-0.2295132713826204,1.1282918453216553,17486,L1,6
"[75, 85, 0.2]",-0.08179232272724629,1.0945329666137695,23176,L1,6
"[33, 34, 0.0]",-0.1734231682233609,0.9899790287017822,4654,L1,6
"[4, 53, 0.0]",-0.17388113029128896,0.966249942779541,101,L1,6
"[17, 73, 0.7]",-0.5279106648005868,1.0732049942016602,1310,L1,6
"[82, 15, 0.4]",-0.1124816542592523,1.180830955505371,27635,L1,6
"[11, 30, 1.0]",-0.10749512819004477,1.0179619789123535,584,L1,6
"[48, 69, 0.7]",-0.23776723674322414,1.0758750438690186,9649,L1,6
"[13, 46, 0.0]",-0.04398289941748659,0.9808909893035889,794,L1,6
"[32, 89, 0.4]",-0.26220806038878486,1.085758924484253,4385,L1,6
"[95, 13, 0.9]",-0.3951076911544383,1.0576410293579102,36956,L1,6
"[59, 38, 1.0]",-0.21598913010935958,0.9834549427032471,14456,L1,6
"[7, 14, 0.6]",-0.41084025449112405,1.040605068206787,260,L1,6
"[84, 56, 0.0]",-0.10230548657287426,1.0573310852050781,28981,L1,6
"[90, 32, 1.0]",-0.3779348660387668,1.1228570938110352,33211,L1,6
"[42, 17, 0.8]",-0.3857473358933181,1.0994908809661865,7435,L1,6
"[82, 95, 0.4]",-0.11955382853402025,1.186676025390625,27635,L1,6
"[22, 96, 0.2]",-0.17112839524854603,1.0605268478393555,2135,L1,6
"[31, 18, 0.0]",-0.1339643775674453,0.9733710289001465,4124,L1,6
"[92, 68, 0.0]",-0.16482704126111328,1.1185410022735596,34685,L1,6
"[82, 65, 0.0]",-0.0699508570613712,0.9930469989776611,27635,L1,6
"[58, 52, 1.0]",-0.29068077171301987,1.0163490772247314,13979,L1,6
"[24, 13, 0.0]",-0.1601654557774453,0.961094856262207,2521,L1,6
"[47, 84, 0.5]",-0.12738469442481634,1.0685031414031982,9260,L1,6
"[92, 92, 1.0]",-2.2625497719096477,1.0343260765075684,34685,L1,6
"[29, 80, 1.0]",-0.2969310957086295,0.9810781478881836,3626,L1,6
"[100, 38, 1.0]",-0.11750339327963681,1.0726451873779297,40901,L1,6
"[59, 93, 1.0]",-0.58233093800727,1.0467309951782227,14456,L1,6
"[73, 38, 1.0]",-0.4980741359471307,1.049454927444458,21974,L1,6
"[93, 76, 0.0]",-0.09775367107169865,1.074666976928711,35434,L1,6
"[12, 85, 0.9]",-0.74695149885729,1.18747878074646,685,L1,6
"[50, 22, 0.6]",-0.2934717524018066,1.0889289379119873,10451,L1,6
"[23, 66, 1.0]",-0.38398078019979415,0.9717237949371338,2324,L1,6
"[70, 79, 0.4]",-0.1850891563354636,1.1379539966583252,20231,L1,6
"[40, 8, 0.0]",-0.11749202037922482,0.9651331901550293,6761,L1,6
"[38, 71, 1.0]",-0.13827605033822063,0.9913280010223389,6119,L1,6
"[46, 39, 1.0]",-0.10636650245318575,0.9836559295654297,8879,L1,6
"[86, 73, 0.6]",-0.184654653354214,1.0580499172210693,30359,L1,6
"[77, 9, 1.0]",-0.19539021784504107,1.0400629043579102,24410,L1,6
"[54, 86, 0.0]",-0.09437788552757623,1.009549856185913,12151,L1,6
"[73, 53, 0.4]",-0.10879242389541438,1.1856279373168945,21974,L1,6
"[13, 39, 1.0]",-0.11944386670232227,0.9588310718536377,794,L1,6
"[47, 76, 0.0]",-0.07031769341781444,0.9788668155670166,9260,L1,6
"[93, 5, 0.0]",-0.744502459425472,0.9726088047027588,35434,L1,6
"[9, 6, 1.0]",-0.3642872822708148,0.9944419860839844,406,L1,6
"[9, 23, 1.0]",-0.31472183341012944,1.019968032836914,406,L1,6
"[41, 45, 1.0]",-0.1525993604683916,0.9598870277404785,7094,L1,6
"[25, 5, 1.0]",-0.2765296105820735,0.9817821979522705,2726,L1,6
"[1, 34, 0.0]",-0.4169819063222946,1.0027389526367188,14,L1,6
"[17, 26, 0.0]",-0.3495722764041046,1.088202953338623,1310,L1,6
"[46, 100, 0.0]",-1.218025875839342,0.9770560264587402,8879,L1,6
"[43, 26, 1.0]",-0.4563882253218017,0.9777538776397705,7784,L1,6
"[61, 45, 0.0]",-0.16781534221966524,1.0464081764221191,15434,L1,6
"[70, 90, 1.0]",-0.04962522960704586,1.0029971599578857,20231,L1,6
"[63, 77, 0.0]",-0.7619303021137507,1.0229499340057373,16444,L1,6
"[94, 83, 0.0]",-0.07580569424893441,1.0343329906463623,36191,L1,6
"[24, 89, 0.0]",-0.34276410001952284,0.984260082244873,2521,L1,6
"[39, 88, 0.0]",-0.18748266865881952,1.0138978958129883,6436,L1,6
"[16, 51, 1.0]",-0.5978081694588535,0.9579660892486572,1169,L1,6
"[10, 76, 1.0]",-0.12544124335484427,0.9643399715423584,491,L1,6
"[1, 18, 0.0]",-0.41196940333948384,1.1046490669250488,14,L1,6
"[78, 79, 0.0]",-0.3311625125810911,1.0367050170898438,25039,L1,6
"[72, 68, 1.0]",-0.6334232061730071,1.053591012954712,21385,L1,6
"[80, 22, 1.0]",-1.2804661722213584,1.1603679656982422,26321,L1,6
"[17, 91, 0.0]",-0.3440074957719609,0.9797389507293701,1310,L1,6
"[45, 52, 0.0]",-0.34724924451385547,0.9773380756378174,8506,L1,6
"[57, 19, 0.0]",-0.12191753946624918,1.0671820640563965,13510,L1,6
"[77, 100, 0.0]",-1.2919390250925242,1.0235469341278076,24410,L1,6
"[76, 91, 0.0]",-0.04925258328871127,1.0928611755371094,23789,L1,6
"[41, 33, 1.0]",-0.0576068253666656,1.003533124923706,7094,L1,6
"[38, 95, 0.0]",-0.17724681440963366,0.9741380214691162,6119,L1,6
"[8, 47, 1.0]",-0.3140336227871279,0.9552550315856934,329,L1,6
"[88, 12, 1.0]",-0.3043322904749105,1.0529119968414307,31769,L1,6
"[66, 40, 0.0]",-0.1833628825838369,0.9725501537322998,18019,L1,6
"[24, 75, 0.0]",-0.15722271575652522,0.9414181709289551,2521,L1,6
"[55, 71, 0.0]",-0.07342589262322563,0.9635560512542725,12596,L1,6
"[20, 41, 1.0]",-0.1493714138090938,0.9953432083129883,1781,L1,6
"[100, 18, 0.0]",-0.14324397784496473,1.034276008605957,40901,L1,6
"[56, 32, 0.0]",-0.22027314194280417,1.062680959701538,13049,L1,6
"[52, 92, 0.4]",-0.12365836495471288,1.2115628719329834,11285,L1,6
"[52, 39, 0.0]",-0.3179543657661799,1.0124940872192383,11285,L1,6
"[14, 11, 0.0]",-0.1673825127988561,1.0083069801330566,911,L1,6
"[93, 20, 1.0]",-1.2657764346310223,1.0542559623718262,35434,L1,6
"[7, 58, 0.0]",-0.0328147945538286,0.9570391178131104,260,L1,6
"[97, 32, 0.0]",-0.14201776169629526,1.0338380336761475,38510,L1,6
"[1, 71, 1.0]",-0.40544935780649727,0.9624531269073486,14,L1,6
"[87, 63, 1.0]",-0.06330080225508541,0.9690139293670654,31060,L1,6
"[83, 31, 0.0]",-0.05565380416213783,0.9823479652404785,28304,L1,6
"[56, 10, 1.0]",-0.526680154445329,0.9695959091186523,13049,L1,6
"[66, 63, 0.0]",-0.03937149449544768,1.068471908569336,18019,L1,6
"[70, 27, 1.0]",-0.056520738289528694,1.0557830333709717,20231,L1,6
"[36, 21, 0.0]",-0.3682660503194205,1.012423038482666,5509,L1,6
"[59, 59, 0.0]",-0.07171838266145007,1.0472159385681152,14456,L1,6
"[89, 53, 1.0]",-0.12956160676344405,1.0118160247802734,32486,L1,6
"[17, 100, 1.0]",-0.9395991402258587,0.9629759788513184,1310,L1,6
"[64, 7, 0.0]",-1.072153166256367,1.0428738594055176,16961,L1,6
"[1, 58, 1.0]",-0.4030212896539203,0.9539411067962646,14,L1,6
"[78, 56, 1.0]",-0.23771423067260847,1.123009204864502,25039,L1,6
"[53, 65, 0.0]",-0.3361034571800867,1.0798420906066895,11714,L1,6
"[66, 93, 1.0]",-0.13772597621807545,0.9981281757354736,18019,L1,6
"[36, 58, 0.0]",-0.5325799795773215,0.9964678287506104,5509,L1,6
"[28, 94, 1.0]",-1.6021473737512142,0.9704799652099609,3389,L1,6
"[34, 48, 0.0]",-0.08221600544828177,1.5327939987182617,4931,L1,6
