config,err,inf_time,size,arch,link
"[100, 100, 1, 1, 100, 0.0]",-1.2699640698679822,3.282728910446167,121622,L4,7
"[100, 100, 100, 100, 5, 0.0]",-1.261838250401984,4.465240955352783,282101,L4,7
"[1, 100, 1, 100, 100, 0.0]",-1.269873325812559,3.1626741886138916,82121,L4,7
"[100, 100, 100, 100, 100, 0.0]",-1.2699916064502113,5.253541946411133,282101,L4,7
"[100, 1, 1, 100, 100, 0.0]",-1.269788611619529,4.10350489616394,82121,L4,7
"[20, 90, 25, 100, 38, 0.1]",-1.2699901724390994,2.589815139770508,103821,L4,7
"[100, 100, 1, 100, 5, 1.0]",-1.2586085996937928,3.816648006439209,162509,L4,7
"[10, 20, 39, 16, 100, 0.0]",-1.2702305951937574,2.335376024246216,15921,L4,7
"[1, 1, 100, 1, 5, 1.0]",-1.2699915483145914,2.753441095352173,41234,L4,7
"[1, 100, 100, 1, 100, 1.0]",-1.4410090306015915,3.0069589614868164,121622,L4,7
"[1, 1, 100, 100, 5, 1.0]",-1.2572538897279595,3.567793846130371,121325,L4,7
"[100, 1, 100, 1, 100, 0.0]",-1.2699916064502113,3.2039918899536133,82418,L4,7
"[100, 1, 100, 100, 5, 0.0]",-1.2595363743545838,3.2643818855285645,162509,L4,7
"[1, 100, 100, 100, 5, 1.0]",-1.259082839592361,4.533801078796387,201713,L4,7
"[22, 5, 42, 4, 82, 0.0]",-1.2699916064502113,3.5812158584594727,11493,L4,7
"[28, 87, 65, 80, 88, 0.9]",-1.2682964192198838,4.176711082458496,130309,L4,7
"[100, 1, 1, 1, 100, 1.0]",-1.2699916064502113,2.270210027694702,41234,L4,7
"[99, 16, 75, 63, 25, 0.0]",-1.269981891453316,4.0401458740234375,110112,L4,7
"[61, 100, 40, 1, 5, 1.0]",-1.515979140289801,2.3819119930267334,102902,L4,7
"[100, 48, 1, 38, 54, 1.0]",-1.268834214649585,3.8122708797454834,75727,L4,7
"[54, 100, 100, 49, 100, 1.0]",-1.2699916064502113,4.5643630027771,183946,L4,7
"[48, 44, 100, 100, 100, 1.0]",-1.2699916064502113,3.058688163757324,164469,L4,7
"[100, 1, 50, 54, 100, 1.0]",-1.2699916064502113,3.7628989219665527,74343,L4,7
"[1, 50, 1, 1, 54, 1.0]",-1.2699910638512055,3.2646989822387695,10634,L4,7
"[50, 52, 1, 100, 5, 0.0]",-1.2578180799227805,6.340748071670532,72941,L4,7
"[1, 25, 100, 1, 100, 1.0]",-1.2699916064502113,2.7630069255828857,53522,L4,7
"[30, 1, 1, 44, 81, 1.0]",-1.2699570550222816,3.0027060508728027,12121,L4,7
"[100, 100, 45, 1, 56, 1.0]",-1.2699916064502113,2.4440860748291016,147670,L4,7
"[1, 45, 100, 45, 5, 1.0]",-1.2693774089949859,5.358794927597046,93198,L4,7
"[100, 61, 1, 1, 5, 0.0]",-1.2699912770150708,4.2821900844573975,80594,L4,7
"[49, 1, 50, 100, 100, 1.0]",-1.2699916064502113,5.589584827423096,81101,L4,7
"[100, 55, 100, 45, 5, 1.0]",-1.267333752549248,6.5568859577178955,163846,L4,7
"[1, 54, 49, 100, 5, 0.0]",-1.0593974458890392,2.3990910053253174,92593,L4,7
"[100, 53, 100, 46, 100, 1.0]",-1.2699916064502113,3.6941590309143066,162143,L4,7
"[100, 100, 47, 100, 54, 1.0]",-1.2699916064502113,2.729537010192871,208325,L4,7
"[15, 8, 33, 13, 90, 1.0]",-1.2699916064502113,2.443485975265503,9790,L4,7
"[8, 21, 41, 1, 86, 0.0]",-1.2697739693550316,2.5901951789855957,13346,L4,7
"[49, 1, 100, 41, 5, 0.0]",-1.260076264755964,2.779918909072876,74330,L4,7
"[1, 1, 1, 50, 5, 0.0]",-1.2580762197730402,2.5224769115448,10487,L4,7
"[1, 100, 45, 52, 5, 0.0]",-1.0672783192708866,2.806210994720459,87529,L4,7
"[13, 9, 40, 3, 93, 0.0]",-1.269970465972381,3.8193509578704834,10140,L4,7
"[1, 1, 100, 40, 100, 0.0]",-1.2699916064502113,3.3110411167144775,63425,L4,7
"[1, 100, 38, 47, 100, 0.0]",-1.2699916064502113,3.1567020416259766,78156,L4,7
"[15, 14, 37, 9, 82, 0.0]",-1.2699916064502113,2.88057804107666,12098,L4,7
"[1, 47, 48, 100, 100, 1.0]",-1.2699916064502113,2.378038167953491,87357,L4,7
"[45, 1, 51, 1, 5, 1.0]",-1.2699881015374401,3.862842082977295,19674,L4,7
"[100, 100, 44, 48, 100, 0.0]",-1.2699916064502113,2.6061019897460938,164625,L4,7
"[100, 51, 42, 100, 5, 0.0]",-1.2651012934241508,6.1792380809783936,144901,L4,7
"[45, 1, 100, 1, 59, 1.0]",-1.2699916064502113,3.3962810039520264,49858,L4,7
"[44, 100, 51, 1, 100, 0.0]",-1.2699915933830142,2.783114194869995,97318,L4,7
"[45, 100, 1, 52, 5, 1.0]",-1.258592695899245,3.2016232013702393,78553,L4,7
"[55, 100, 100, 37, 5, 1.0]",-1.2658470198198783,3.7293500900268555,175802,L4,7
"[44, 100, 1, 1, 54, 1.0]",-1.2699857347671861,2.9633100032806396,66518,L4,7
"[1, 59, 100, 100, 56, -0.0]",-1.2696853030058008,3.4581820964813232,158909,L4,7
"[100, 1, 52, 100, 54, 0.0]",-1.2699916064502113,5.022775173187256,113741,L4,7
"[1, 1, 37, 100, 51, 0.0]",-1.269988841949819,4.24794602394104,61097,L4,7
"[100, 58, 1, 100, 61, 1.0]",-1.2685423311106565,3.8357419967651367,118829,L4,7
"[49, 55, 1, 100, 100, 0.0]",-1.2699385104529926,3.9364590644836426,74225,L4,7
"[59, 49, 100, 1, 100, 0.0]",-1.2696876547177016,3.6450400352478027,96170,L4,7
"[100, 100, 55, 56, 5, 0.0]",-1.2678936616304015,3.06414794921875,180665,L4,7
"[100, 51, 1, 1, 100, 0.0]",-1.2699916064502113,2.5841588973999023,72034,L4,7
"[100, 1, 1, 50, 38, 0.0]",-1.2687598022067887,2.684769868850708,51671,L4,7
"[1, 1, 57, 46, 5, 0.0]",-1.259551507872032,2.648494005203247,32659,L4,7
"[1, 100, 50, 1, 50, 0.0]",-1.2699916064502113,2.815777063369751,71222,L4,7
"[43, 51, 100, 1, 5, 0.0]",-1.269991584534587,2.643796920776367,88330,L4,7
"[100, 100, 100, 46, 55, 0.0]",-1.2699914214452785,2.705645799636841,228695,L4,7
"[39, 44, 1, 1, 5, 1.0]",-1.2684841053030413,2.667201042175293,21378,L4,7
"[56, 100, 1, 41, 100, 1.0]",-1.2698254085028209,2.797926902770996,83294,L4,7
"[50, 1, 1, 100, 5, -0.0]",-1.2541359910298173,3.004201889038086,51521,L4,7
"[1, 57, 1, 53, 100, 0.0]",-1.2698296057397396,2.6539411544799805,25414,L4,7
"[49, 1, 100, 100, 58, 0.0]",-1.2699916064502113,3.102321147918701,131501,L4,7
"[1, 1, 65, 27, 80, 0.0]",-1.2699916064502113,3.608673095703125,27516,L4,7
"[60, 100, 51, 100, 100, 1.0]",-1.2699916064502113,5.970153093338013,171189,L4,7
"[61, 5, 51, 16, 35, 0.4]",-1.2699084173306743,3.889897108078003,32709,L4,7
"[60, 22, 79, 62, 65, 0.2]",-1.2699903662242822,4.142960786819458,89695,L4,7
"[51, 100, 48, 100, 5, 0.0]",-1.2634733329854813,2.8600831031799316,159921,L4,7
"[1, 100, 61, 100, 55, 1.0]",-0.5860593430436778,4.511452913284302,145241,L4,7
"[1, 59, 48, 1, 100, 0.0]",-1.2699905342473738,2.3733479976654053,35346,L4,7
"[100, 1, 50, 30, 5, 0.0]",-1.2597134890260038,3.2431719303131104,61359,L4,7
"[46, 100, 100, 1, 55, 1.0]",-1.2699915796900447,6.328663110733032,148442,L4,7
"[100, 47, 60, 100, 100, 0.0]",-1.2699916064502113,6.41283392906189,159045,L4,7
"[1, 57, 1, 51, 5, 1.0]",-1.2595374117054994,2.954348087310791,24564,L4,7
"[100, 1, 1, 50, 100, 0.0]",-1.2699837775460519,4.79725193977356,51671,L4,7
"[100, 100, 1, 54, 56, 1.0]",-1.2676717045201926,3.859424114227295,133759,L4,7
"[1, 45, 100, 1, 47, 1.0]",-1.2699848488201702,3.118011951446533,67282,L4,7
"[51, 51, 100, 100, 5, 1.0]",-1.269943549076641,5.962610960006714,173125,L4,7
"[100, 50, 60, 1, 100, 0.0]",-1.2699916064502113,3.345651149749756,97890,L4,7
"[1, 53, 54, 1, 5, 0.0]",-1.2699902690062217,2.401931047439575,35226,L4,7
"[56, 1, 1, 1, 100, 0.0]",-1.2699916064502113,2.257704019546509,13250,L4,7
"[100, 51, 64, 1, 5, 1.0]",-1.2699914507984225,3.4722399711608887,101770,L4,7
"[33, 100, 100, 100, 55, 1.0]",-1.2699915772591712,5.06920599937439,219121,L4,7
"[1, 100, 100, 54, 100, 0.0]",-1.2699914993337231,2.341446876525879,154747,L4,7
"[56, 1, 100, 40, 100, 0.0]",-1.2699916064502113,2.9196889400482178,76625,L4,7
"[71, 36, 71, 18, 34, 0.2]",-1.2699918215148136,3.9359710216522217,73455,L4,7
"[100, 47, 1, 61, 5, 0.0]",-1.2598149740648958,5.643059015274048,84254,L4,7
"[100, 100, 1, 1, 42, 1.0]",-1.2699812777337156,3.6695408821105957,121622,L4,7
"[1, 100, 51, 100, 100, 0.0]",-1.2699916064502113,6.719177961349487,132721,L4,7
"[60, 1, 1, 1, 37, 0.0]",-1.2697805931581174,3.3449349403381348,15154,L4,7
"[8, 12, 49, 92, 64, 0.8]",-0.6006984862957142,3.5053539276123047,65829,L4,7
"[1, 1, 52, 100, 100, 0.0]",-1.2699916064502113,2.305757999420166,72557,L4,7
"[1, 100, 1, 44, 52, 0.0]",-1.2689147717181777,3.3886029720306396,49361,L4,7
"[1, 32, 54, 66, 65, 0.0]",-1.2699917860097512,3.6514599323272705,55167,L4,7
"[49, 1, 1, 100, 100, 0.0]",-1.2698758208042782,3.9689271450042725,51113,L4,7
"[60, 63, 63, 33, 62, 0.9]",-1.268750449493634,6.534894943237305,90970,L4,7
"[1, 100, 100, 52, 5, -0.0]",-1.2043232398195292,3.8337788581848145,153089,L4,7
"[100, 1, 100, 1, 50, 0.0]",-1.2699916064502113,3.2722299098968506,82418,L4,7
"[100, 57, 1, 59, 100, 0.0]",-1.2699408293003478,5.161763906478882,91516,L4,7
"[37, 1, 50, 100, 5, 1.0]",-1.259902096217793,3.234302043914795,76829,L4,7
"[1, 1, 100, 100, 54, 1.0]",-1.2699916064502113,4.081845045089722,121325,L4,7
"[43, 56, 1, 1, 100, 0.0]",-1.269990792551797,4.061223030090332,30386,L4,7
"[1, 100, 53, 100, 5, 1.0]",-1.2566165775517673,2.309959888458252,135161,L4,7
"[100, 1, 100, 100, 52, 1.0]",-1.2699916064502113,4.7840070724487305,162509,L4,7
"[100, 1, 50, 100, 5, 1.0]",-1.2603327049508235,6.276746034622192,112109,L4,7
"[26, 23, 61, 28, 100, 0.0]",-1.2699916064502113,3.29746413230896,38361,L4,7
"[100, 1, 51, 1, 100, 0.0]",-1.2699916064502113,3.760035991668701,52234,L4,7
"[61, 100, 1, 100, 43, 0.0]",-1.2647986591468794,3.7512431144714355,121481,L4,7
"[53, 1, 1, 42, 5, 1.0]",-1.2597846325930928,2.7150161266326904,19327,L4,7
"[1, 1, 1, 68, 55, 0.0]",-1.26794895159414,3.140629768371582,19145,L4,7
"[1, 1, 100, 45, 41, 0.0]",-0.6972195583035061,4.042906999588013,67150,L4,7
"[1, 1, 100, 1, 55, 0.0]",-1.2699916064502113,2.467932939529419,41234,L4,7
"[1, 50, 100, 100, 100, 0.0]",-1.1519754912104216,4.85057806968689,151313,L4,7
"[100, 49, 100, 100, 5, 1.0]",-1.269644748827059,3.2738900184631348,210701,L4,7
"[52, 100, 100, 100, 100, 1.0]",-1.269991587071671,6.779364824295044,233333,L4,7
"[70, 44, 41, 82, 32, 0.4]",-1.2684832852454921,2.8975989818573,95259,L4,7
"[1, 100, 57, 69, 52, 1.0]",-1.2700868684048938,4.509331941604614,111958,L4,7
"[1, 100, 1, 100, 55, 1.0]",-1.2672089902376336,2.771528959274292,82121,L4,7
"[28, 24, 54, 100, 60, 1.0]",-1.269991587071671,2.848881959915161,87613,L4,7
"[76, 85, 86, 23, 43, 0.5]",-1.2667000889533728,4.72512412071228,148104,L4,7
"[100, 51, 100, 100, 100, 1.0]",-1.2699916064502113,3.4738080501556396,213109,L4,7
"[100, 100, 100, 52, 100, 0.0]",-1.2699916064502113,2.6720409393310547,233477,L4,7
"[100, 100, 100, 1, 53, 0.0]",-1.2699916064502113,3.0282771587371826,202010,L4,7
"[1, 49, 1, 100, 5, 1.0]",-1.2614011737641904,2.6229569911956787,51113,L4,7
"[54, 100, 100, 100, 5, 1.0]",-1.2791440687487403,2.890498161315918,234997,L4,7
"[1, 100, 51, 1, 5, 0.0]",-1.2638425729918839,2.8732919692993164,72034,L4,7
"[1, 1, 100, 54, 5, 0.0]",-1.2593443556134185,2.4796950817108154,74359,L4,7
"[50, 100, 1, 100, 100, 1.0]",-1.269561569538996,3.7440109252929688,112109,L4,7
"[1, 51, 100, 100, 5, 0.0]",-0.9667120089018632,4.130214214324951,152125,L4,7
"[1, 49, 1, 100, 100, 1.0]",-1.2699681392728657,3.086808919906616,51113,L4,7
"[100, 1, 100, 51, 5, 1.0]",-1.2561678912904828,4.146805047988892,113068,L4,7
"[36, 1, 100, 1, 100, 1.0]",-1.2699916064502113,3.187502861022949,46834,L4,7
"[31, 1, 49, 59, 51, 0.0]",-1.2699916064502113,2.824302911758423,40004,L4,7
"[100, 100, 51, 1, 100, 0.0]",-1.2699916064502113,2.732745885848999,152422,L4,7
"[100, 100, 100, 100, 53, 1.0]",-1.2699916064502113,2.9096150398254395,282101,L4,7
"[100, 1, 100, 55, 100, 0.0]",-1.2699916064502113,2.5629570484161377,116384,L4,7
"[1, 1, 49, 1, 5, 1.0]",-1.2697087039448638,2.5100269317626953,10226,L4,7
"[1, 38, 100, 50, 58, 0.0]",-1.2699916056826648,2.6509459018707275,91943,L4,7
"[1, 69, 53, 100, 52, 1.0]",-1.2699916064502113,2.6893181800842285,107385,L4,7
"[1, 100, 100, 100, 51, 1.0]",-1.2699916182357616,4.097847938537598,201713,L4,7
"[53, 100, 100, 1, 100, 1.0]",-1.2699916067372794,2.714877128601074,154070,L4,7
"[100, 1, 1, 1, 54, 1.0]",-1.2699909282014936,2.8294129371643066,41234,L4,7
"[1, 1, 61, 84, 66, 1.0]",-1.2699916064502113,2.833324909210205,64537,L4,7
"[100, 1, 1, 100, 52, 0.0]",-1.268803219055847,3.5281708240509033,82121,L4,7
"[53, 1, 100, 1, 5, 1.0]",-1.269991432342991,3.55220103263855,53090,L4,7
"[1, 23, 45, 100, 68, 0.0]",-0.6028618974972592,2.9427030086517334,73233,L4,7
"[100, 100, 51, 100, 5, 1.0]",-1.269970774704524,2.8234171867370605,213109,L4,7
"[100, 100, 100, 52, 5, 0.0]",-1.2594699547261763,2.705364942550659,233477,L4,7
"[100, 100, 49, 1, 5, 0.0]",-1.2699909011563233,2.7421200275421143,150806,L4,7
"[100, 47, 1, 100, 100, 1.0]",-1.2699600779893103,2.841705799102783,109721,L4,7
"[100, 100, 50, 100, 100, 0.0]",-1.2699916064502113,2.6636569499969482,211901,L4,7
"[33, 100, 55, 100, 56, 0.0]",-1.2699916064502113,2.8157739639282227,155041,L4,7
"[53, 1, 1, 61, 58, 0.0]",-1.2674273246834635,3.140347957611084,27326,L4,7
"[52, 1, 100, 100, 100, 0.0]",-1.2699916064502113,6.392460107803345,132749,L4,7
"[53, 100, 1, 1, 5, 0.0]",-1.2685016348984366,2.7595620155334473,73682,L4,7
"[48, 100, 1, 100, 5, 1.0]",-1.2603566013589913,3.274815082550049,110509,L4,7
"[100, 47, 100, 1, 69, 1.0]",-1.2699916064502113,4.890169143676758,128234,L4,7
"[36, 1, 100, 49, 47, 1.0]",-1.2699916059463705,3.7331080436706543,75874,L4,7
"[100, 1, 49, 100, 100, 0.0]",-1.2699916064502113,3.998753070831299,111305,L4,7
"[1, 100, 1, 50, 5, 0.0]",-1.2594912361337038,3.0109739303588867,51671,L4,7
"[1, 52, 1, 1, 100, 0.0]",-0.6763411851989981,2.5276620388031006,11474,L4,7
"[100, 51, 1, 100, 5, 1.0]",-1.2597552844112445,3.0223240852355957,112921,L4,7
"[1, 100, 1, 1, 53, 1.0]",-1.26999018396339,2.5235280990600586,41234,L4,7
"[43, 52, 53, 50, 5, 0.0]",-1.2579433994426967,2.745720863342285,71031,L4,7
"[49, 100, 100, 1, 5, 1.0]",-1.269991418107915,2.8076250553131104,150806,L4,7
