config,err,inf_time,size,arch,link
"[19, 26, 77, 1.0]",-0.11370977109134768,1.999359130859375,6407,L2,6
"[23, 100, 100, 0.0]",-0.1811879093834659,1.346757173538208,52001,L2,6
"[82, 80, 80, 1.0]",-0.14092217097807594,1.5692532062530518,79793,L2,6
"[48, 49, 55, 0.2]",-0.7364485238950247,1.6934959888458252,28858,L2,6
"[29, 12, 5, 0.0]",-0.3374680441121239,1.34971284866333,5625,L2,6
"[82, 61, 42, 1.0]",-0.21622433581986836,1.465961217880249,62750,L2,6
"[62, 75, 51, 1.0]",-0.12250130410018983,1.4836947917938232,57348,L2,6
"[23, 95, 5, 1.0]",-0.49284538963710606,1.5952949523925781,47616,L2,6
"[54, 1, 66, 0.0]",-0.16984359089207215,1.4043359756469727,12322,L2,6
"[55, 100, 29, 0.0]",-0.08518732671191022,1.4148828983306885,75041,L2,6
"[1, 23, 46, 1.0]",-0.627090339409617,1.4594089984893799,2336,L2,6
"[100, 40, 52, 0.0]",-0.39024021801322756,2.068202018737793,63401,L2,6
"[67, 18, 50, 1.0]",-0.09523213530903091,1.5063340663909912,24703,L2,6
"[47, 35, 5, 1.0]",-0.5412272770644924,1.4621531963348389,20868,L2,6
"[72, 1, 80, 1.0]",-0.07456115501795896,1.4487030506134033,21610,L2,6
"[84, 92, 100, 1.0]",-0.1210008998170445,1.581679105758667,94125,L2,6
"[26, 33, 42, 0.0]",-0.29435009987424415,1.5241589546203613,10866,L2,6
"[5, 87, 38, 0.4]",-0.43117033798331156,1.7537448406219482,32592,L2,6
"[1, 29, 5, 1.0]",-0.358158579647404,1.3694818019866943,3638,L2,6
"[60, 84, 92, 0.0]",-0.31134541929900944,1.4087309837341309,63685,L2,6
"[1, 1, 29, 1.0]",-0.4011742599864143,1.7617690563201904,26,L2,6
"[1, 76, 5, 1.0]",-1.3313167064496152,1.381519079208374,23801,L2,6
"[100, 87, 84, 0.2]",-0.1138758970992629,1.5976719856262207,106312,L2,6
"[43, 6, 27, 0.3]",-0.5142242413533334,2.894481897354126,8947,L2,6
"[86, 1, 22, 0.0]",-0.3162211110392811,1.422788143157959,30626,L2,6
"[75, 100, 59, 0.0]",-1.4060030423250653,1.6167900562286377,93601,L2,6
"[90, 40, 23, 0.0]",-0.16189409068598679,1.4899418354034424,54121,L2,6
"[90, 12, 62, 0.1]",-0.10371912568351327,1.5721721649169922,38077,L2,6
"[57, 37, 97, 0.0]",-0.18361281858470713,1.4536411762237549,27550,L2,6
"[80, 36, 86, 1.0]",-1.4060027910448,1.4134509563446045,43125,L2,6
"[17, 1, 62, 1.0]",-0.14817543371374012,1.8455748558044434,1370,L2,6
"[59, 63, 76, 0.0]",-0.10566487816561203,1.391319990158081,45456,L2,6
"[26, 71, 39, 1.0]",-0.20339854333681492,1.3589599132537842,30816,L2,6
"[17, 21, 25, 0.2]",-0.14116021095824077,2.8818869590759277,4590,L2,6
"[83, 69, 62, 0.0]",-0.1338169495093613,1.5705139636993408,70518,L2,6
"[32, 49, 21, 1.0]",-0.3612606836682166,1.4248170852661133,20474,L2,6
"[81, 1, 100, 1.0]",-0.10445217317736322,1.4583079814910889,27226,L2,6
"[64, 1, 28, 1.0]",-0.13399912262023078,1.4564549922943115,17162,L2,6
"[1, 44, 25, 0.0]",-0.5866289656471532,1.3473899364471436,8153,L2,6
"[100, 91, 65, 1.0]",-0.13471821264773354,1.5104339122772217,110780,L2,6
"[20, 8, 94, 0.0]",-0.15926270103747997,1.3851628303527832,2697,L2,6
"[1, 41, 80, 0.0]",-0.3375109447660255,1.3494291305541992,7106,L2,6
"[84, 51, 5, 1.0]",-0.11740435522733501,1.4050588607788086,56692,L2,6
"[16, 88, 84, 1.0]",-0.30019893016062776,1.3118770122528076,38201,L2,6
"[39, 77, 5, 1.0]",-0.6468407083480331,1.6724920272827148,42510,L2,6
"[85, 37, 10, 0.2]",-1.2769440494482192,1.5952849388122559,47822,L2,6
"[69, 100, 83, 0.0]",-0.38926717439850084,1.5802710056304932,87697,L2,6
"[1, 76, 100, 0.0]",-0.93372381691257,1.418506145477295,23801,L2,6
"[36, 23, 87, 0.2]",-0.1690675844256558,2.4120941162109375,11016,L2,6
"[36, 66, 68, 1.0]",-1.261535733519312,1.4491369724273682,32731,L2,6
"[100, 68, 86, 0.0]",-0.11325110797175698,1.5544350147247314,86837,L2,6
"[53, 85, 39, 1.0]",-0.1393879687027677,1.4493601322174072,59006,L2,6
"[21, 60, 5, 1.0]",-0.6459072472601296,1.4068279266357422,21673,L2,6
"[36, 1, 56, 1.0]",-0.23736916364642838,1.326643943786621,5626,L2,6
"[88, 50, 63, 1.0]",-0.25856260037029793,1.4072771072387695,59531,L2,6
"[60, 46, 78, 1.0]",-0.21171785735394652,1.4447479248046875,34615,L2,6
"[86, 57, 23, 0.6]",-1.2787450130123146,1.561290979385376,63162,L2,6
"[34, 59, 94, 1.0]",-0.2482116358880685,1.3597710132598877,27140,L2,6
"[62, 38, 50, 0.1]",-0.09382682815867865,1.6204330921173096,31263,L2,6
"[25, 87, 48, 1.0]",-0.45205027015953864,1.382383108139038,42112,L2,6
"[34, 100, 26, 1.0]",-0.38301761504880855,1.5103421211242676,58997,L2,6
"[72, 1, 43, 0.0]",-0.2514821340341553,1.4736559391021729,21610,L2,6
"[34, 86, 100, 0.0]",-0.16351590400829172,1.4851648807525635,46607,L2,6
"[100, 19, 75, 0.0]",-0.0843128849395111,1.470738172531128,49940,L2,6
"[53, 86, 61, 0.0]",-1.3869502298904586,1.4466841220855713,59907,L2,6
"[1, 59, 63, 1.0]",-1.013095175936666,1.3260111808776855,14468,L2,6
"[16, 63, 97, 0.8]",-0.5016505163518269,1.6163570880889893,21376,L2,6
"[10, 55, 80, 0.7]",-0.4480585086650752,1.6116950511932373,15056,L2,6
"[100, 1, 45, 1.0]",-0.15099839162970843,1.4406569004058838,41210,L2,6
"[70, 100, 37, 1.0]",-0.14640033114045972,1.4511101245880127,88661,L2,6
"[55, 57, 20, 0.0]",-0.14998772707501493,1.5649778842926025,38362,L2,6
"[1, 100, 24, 0.0]",-0.5062314581974522,1.500817060470581,40913,L2,6
"[100, 76, 53, 1.0]",-0.14929941354373974,1.4388608932495117,94685,L2,6
"[18, 20, 60, 1.0]",-0.7645120840133165,1.4675910472869873,4581,L2,6
"[40, 69, 25, 1.0]",-0.3821426080356016,1.5447759628295898,37150,L2,6
"[1, 63, 28, 1.0]",-1.3443087057538516,1.3426311016082764,16456,L2,6
"[44, 38, 83, 1.0]",-0.5252669917578092,1.3847520351409912,20751,L2,6
"[100, 7, 28, 1.0]",-0.2585220839957031,1.4155809879302979,43832,L2,6
"[49, 100, 81, 1.0]",-0.20300399892554255,1.4554650783538818,70097,L2,6
"[84, 57, 100, 1.0]",-0.05899837647770511,1.523122787475586,61330,L2,6
"[61, 21, 5, 1.0]",-0.18520147472263024,1.453442096710205,22366,L2,6
"[16, 76, 62, 0.0]",-0.17238055708108768,1.4156100749969482,29501,L2,6
"[100, 1, 83, 0.0]",-1.3021343844090039,1.4698140621185303,41210,L2,6
"[29, 21, 100, 1.0]",-0.1535604439990891,1.479079008102417,7902,L2,6
"[75, 13, 74, 1.0]",-0.19628694065964739,1.3903961181640625,27742,L2,6
"[13, 1, 81, 1.0]",-0.5431899850266942,1.293745994567871,842,L2,6
"[100, 58, 73, 1.0]",-0.1931236388554633,1.4228761196136475,77747,L2,6
"[83, 15, 46, 0.0]",-0.43772534443386574,1.4620709419250488,34176,L2,6
"[88, 18, 100, 0.0]",-0.059328889651261346,2.009671926498413,39403,L2,6
"[1, 100, 48, 0.0]",-0.3202890708503053,1.4624769687652588,40913,L2,6
"[53, 15, 57, 1.0]",-0.3028756859310389,1.3786020278930664,15816,L2,6
"[63, 60, 42, 0.0]",-0.6094732423969719,1.4978768825531006,46201,L2,6
"[94, 43, 100, 0.0]",-0.39795740467959806,1.5054080486297607,59876,L2,6
"[19, 36, 100, 1.0]",-0.4633287724913791,1.4137370586395264,9697,L2,6
"[95, 87, 45, 0.0]",-0.1396129655754879,1.5356848239898682,100632,L2,6
"[17, 1, 42, 1.0]",-0.09428918107509833,2.453073024749756,1370,L2,6
"[100, 100, 85, 0.0]",-0.10589184774708572,1.4592840671539307,121301,L2,6
"[14, 18, 5, 0.0]",-0.40683078309009624,1.8336470127105713,3291,L2,6
"[1, 45, 44, 1.0]",-0.3818450345251904,1.4259181022644043,8518,L2,6
"[90, 39, 39, 0.0]",-1.3021344834458433,2.1212971210479736,53440,L2,6
"[67, 67, 87, 1.0]",-0.18327879779912307,1.575289011001587,54740,L2,6
"[71, 35, 61, 1.0]",-0.11276094066794266,1.500209093093872,35748,L2,6
"[33, 40, 65, 1.0]",-0.2965222883733109,2.229525089263916,16501,L2,6
"[69, 71, 65, 0.0]",-0.20863087987232237,1.4680430889129639,59712,L2,6
"[100, 22, 59, 1.0]",-0.4828878645614963,1.395369052886963,51647,L2,6
"[33, 81, 86, 0.0]",-0.10306248173669091,1.6642968654632568,41962,L2,6
"[19, 36, 24, 1.0]",-0.2766954012055355,1.4194531440734863,9697,L2,6
"[1, 81, 59, 1.0]",-7.113154689259184,1.4091429710388184,26986,L2,6
"[17, 100, 71, 0.0]",-0.060828861658036505,1.4937779903411865,48593,L2,6
"[59, 68, 100, 0.0]",-0.1922236586512899,1.5149540901184082,49281,L2,6
"[10, 13, 44, 0.9]",-0.8037683672847076,1.6519520282745361,1742,L2,6
"[92, 70, 100, 1.0]",-0.43819056746945995,1.648413896560669,80303,L2,6
"[47, 51, 100, 1.0]",-0.22937817023393223,1.5785231590270996,29460,L2,6
"[69, 83, 40, 0.0]",-1.344053512867235,1.464859962463379,70476,L2,6
"[66, 100, 22, 1.0]",-0.600424088004097,1.5571420192718506,84853,L2,6
