config,err,inf_time,size,arch,link
"[23, 53, 56, 9, 0.4]",-1.4719480612877471,2.5474650859832764,41362,L3,8
"[23, 69, 17, 12, 0.9]",-1.4315098701712827,2.2631380558013916,66402,L3,8
"[57, 9, 73, 20, 0.3]",-1.472582967906666,2.01285982131958,16558,L3,8
"[30, 70, 47, 25, 0.4]",-1.4433244601196475,1.996798038482666,71671,L3,8
"[13, 92, 57, 50, 0.3]",-1.454427667239194,2.187175989151001,107961,L3,8
"[5, 75, 55, 78, 0.8]",-1.4711712135951804,2.035228967666626,69816,L3,8
"[8, 66, 6, 70, 0.4]",-0.5496320347587057,2.011155843734741,55299,L3,8
"[47, 66, 69, 30, 0.0]",-1.4734847970307712,1.885218858718872,74487,L3,8
"[77, 82, 15, 60, 0.3]",-1.4734877967679685,2.2183589935302734,131015,L3,8
"[24, 21, 28, 98, 0.2]",-1.473433123632486,2.2743921279907227,9994,L3,8
"[36, 3, 62, 27, 0.7]",-1.4732656503373993,2.5779900550842285,6040,L3,8
"[59, 43, 71, 97, 0.8]",-1.4712667595077795,2.1563761234283447,47120,L3,8
"[44, 96, 6, 75, 0.7]",-1.474408625835688,2.2137959003448486,136449,L3,8
"[53, 57, 73, 70, 0.8]",-1.4728107627458638,2.0482230186462402,63246,L3,8
"[12, 21, 72, 42, 0.3]",-0.9026194975603139,2.1775779724121094,7162,L3,8
"[16, 11, 41, 60, 0.7]",-0.8282347881932433,2.249436855316162,3408,L3,8
"[87, 97, 46, 43, 0.3]",-1.4734791919659311,2.289541006088257,178510,L3,8
"[83, 91, 77, 11, 0.6]",-1.4643566762130453,2.318763017654419,158624,L3,8
"[94, 11, 98, 39, 0.7]",-1.4731722259043882,2.1656899452209473,41784,L3,8
"[13, 96, 65, 94, 0.9]",-0.7126293457708562,2.1001670360565186,117229,L3,8
"[1, 100, 100, 100, 0.0]",-1.4734849243378063,1.9033229351043701,121313,L3,8
"[1, 1, 1, 50, 0.0]",-0.5604992175994022,2.1411049365997314,38,L3,8
"[100, 100, 100, 100, 1.0]",-1.4734847970307712,2.0587000846862793,201701,L3,8
"[1, 100, 1, 100, 0.0]",-0.6371711402773921,2.0915510654449463,121313,L3,8
"[1, 46, 1, 61, 0.0]",-1.9738762256202282,2.0370309352874756,26003,L3,8
"[100, 1, 1, 5, 0.0]",-1.4734863081759049,2.0218019485473633,41222,L3,8
"[1, 1, 100, 100, 1.0]",-0.4335548715536719,2.082273006439209,38,L3,8
"[100, 1, 1, 100, 1.0]",-1.4734654680261248,1.9450738430023193,41222,L3,8
"[1, 1, 100, 52, 0.0]",-0.4946977746716742,3.3785769939422607,38,L3,8
"[1, 86, 1, 72, 1.0]",-1.4552934744760222,1.877547025680542,89883,L3,8
"[16, 68, 5, 100, 0.0]",-1.4732774909837612,1.925295114517212,61605,L3,8
"[1, 1, 1, 5, 1.0]",-1.3026554526049647,1.961158037185669,38,L3,8
"[1, 100, 100, 5, 1.0]",-1.4642517567226414,1.8399128913879395,121313,L3,8
"[100, 100, 1, 5, 0.0]",-1.4728579268735509,1.992598056793213,201701,L3,8
"[1, 1, 100, 5, 1.0]",-1.458928536824393,3.51015305519104,38,L3,8
"[100, 1, 100, 100, 1.0]",-1.473484909802749,1.9236559867858887,41222,L3,8
"[1, 1, 71, 74, 0.0]",-0.44252868794060435,2.9499008655548096,38,L3,8
"[100, 100, 1, 100, -0.0]",-1.4734847744763766,1.9713020324707031,201701,L3,8
"[1, 100, 37, 100, 0.0]",-1.4734846153070982,1.781275987625122,121313,L3,8
"[40, 100, 71, 100, 1.0]",-1.4734848225746562,2.044102907180786,143621,L3,8
"[25, 1, 100, 78, 0.0]",-1.4734520407420217,1.964859962463379,2822,L3,8
"[1, 1, 62, 100, 1.0]",-0.5185097349232081,2.009204864501953,38,L3,8
"[1, 1, 1, 100, 1.0]",-0.32247565262908695,1.9755299091339111,38,L3,8
"[35, 1, 1, 65, 1.0]",-1.4736363694304198,1.9828970432281494,5342,L3,8
"[100, 46, 100, 5, 0.0]",-0.8217426102499136,1.9376401901245117,85007,L3,8
"[1, 1, 32, 71, 1.0]",-0.48307403844717295,2.256019115447998,38,L3,8
"[1, 34, 100, 100, 1.0]",-1.4734838900085765,2.305011034011841,14327,L3,8
"[100, 1, 100, 5, 0.0]",-1.4734585042873578,1.992018222808838,41222,L3,8
"[81, 48, 16, 8, 0.3]",-1.4690771739295974,2.0206809043884277,70525,L3,8
"[1, 1, 54, 49, 0.0]",-0.35188484509553836,2.0333659648895264,38,L3,8
"[91, 38, 38, 88, 0.5]",-1.4731358698923835,2.0293259620666504,65355,L3,8
"[23, 66, 14, 65, 0.0]",-1.473484815825702,2.0267350673675537,61239,L3,8
"[1, 100, 1, 5, 1.0]",-0.459740095652152,1.9262030124664307,121313,L3,8
"[1, 100, 34, 5, 0.0]",-0.6923595585073218,1.9459879398345947,121313,L3,8
"[37, 100, 1, 5, 0.0]",-1.4734749857954954,1.8977019786834717,141473,L3,8
"[65, 90, 91, 44, 1.0]",-1.4734847295620728,1.9208898544311523,138831,L3,8
"[1, 1, 54, 64, 1.0]",-0.5228038507806724,1.999377965927124,38,L3,8
"[1, 1, 32, 44, 0.0]",-0.5345627970423469,2.3931329250335693,38,L3,8
"[1, 1, 76, 50, 0.0]",-0.4944941710330319,1.9967858791351318,38,L3,8
"[100, 62, 100, 49, 0.0]",-1.4190425235265134,1.9565880298614502,112287,L3,8
"[100, 39, 58, 5, 1.0]",-0.5401402538221746,2.005908966064453,75004,L3,8
"[100, 1, 51, 5, 1.0]",-1.4595595756117679,1.9331920146942139,41222,L3,8
"[1, 1, 23, 100, 0.0]",-0.5221891755179142,2.135500192642212,38,L3,8
"[100, 100, 100, 5, 1.0]",-1.4731616214143421,1.9652800559997559,201701,L3,8
"[100, 48, 53, 32, 1.0]",-1.4728461901091963,2.0313870906829834,88081,L3,8
"[1, 43, 100, 41, 0.0]",-1.6324717027362634,2.403170108795166,22760,L3,8
"[1, 1, 50, 5, 0.0]",-1.0489290249366712,4.87478494644165,38,L3,8
"[62, 46, 100, 5, 1.0]",-0.7129612391398855,2.574862003326416,53087,L3,8
"[1, 1, 83, 100, 0.0]",-1.4734848421395614,2.2163290977478027,38,L3,8
"[81, 60, 54, 16, 0.8]",-1.464389512974032,2.180189847946167,90073,L3,8
"[1, 1, 47, 100, 1.0]",-0.49188388071964295,2.1258010864257812,38,L3,8
"[100, 50, 100, 100, 0.0]",-1.4734848421395614,1.91013503074646,91251,L3,8
"[100, 1, 52, 100, 0.0]",-1.4734848421395614,1.9769620895385742,41222,L3,8
"[1, 1, 100, 74, 1.0]",-0.5153464553681059,2.03198504447937,38,L3,8
"[50, 21, 77, 65, 0.9]",-1.4714136757183112,2.0723860263824463,20082,L3,8
"[1, 76, 1, 5, 0.0]",-1.4718070108657728,1.9385700225830078,70313,L3,8
"[1, 1, 56, 86, 1.0]",-0.5420484282778679,2.010101079940796,38,L3,8
"[48, 100, 100, 5, 1.0]",-0.22693985161948174,1.9176669120788574,149701,L3,8
"[66, 14, 30, 31, 0.2]",-0.8112035779246168,2.094954013824463,24127,L3,8
"[42, 100, 76, 5, 1.0]",-0.45518077308981253,1.91115403175354,145093,L3,8
"[51, 1, 1, 5, 1.0]",-1.4695744610330648,1.8382408618927002,11038,L3,8
"[47, 80, 100, 5, 0.0]",-1.4723242414347293,1.960691213607788,101773,L3,8
"[100, 1, 1, 51, 0.0]",-1.4734845940412302,2.0355191230773926,41222,L3,8
"[59, 100, 100, 5, 1.0]",-1.4450644513884603,1.9682140350341797,158897,L3,8
"[36, 100, 100, 5, 1.0]",-1.2580440377930677,1.9980180263519287,140773,L3,8
"[100, 100, 50, 100, 1.0]",-3.282833538804096,1.9705231189727783,201701,L3,8
"[52, 100, 51, 5, 0.0]",-0.2186192882145257,1.9328758716583252,152933,L3,8
"[35, 100, 50, 5, 1.0]",-1.4647119819152263,2.073575019836426,140081,L3,8
"[65, 100, 53, 5, 0.0]",-1.4717388042498096,2.0083250999450684,164321,L3,8
"[100, 51, 1, 100, 0.0]",-1.473484819585166,1.9388740062713623,92872,L3,8
"[27, 100, 100, 62, 0.0]",-1.3279658459568298,1.9428551197052002,134833,L3,8
"[51, 1, 1, 100, 0.0]",-1.4732441402792649,2.068453073501587,11038,L3,8
"[50, 1, 100, 5, 1.0]",-1.4616155243422635,1.932391881942749,10622,L3,8
"[1, 1, 1, 78, 0.0]",-0.43623018918512885,2.025736093521118,38,L3,8
"[1, 100, 13, 29, 1.0]",-1.2285522875476451,1.9710049629211426,121313,L3,8
"[22, 16, 2, 19, 0.1]",-0.5963350058721596,2.8357880115509033,6737,L3,8
"[35, 37, 1, 5, 0.0]",-1.654112634624334,2.5298237800598145,27122,L3,8
"[100, 100, 1, 50, 0.0]",-1.4734847970307712,1.956982135772705,201701,L3,8
"[27, 1, 18, 31, 1.0]",-1.4734840076271396,2.250645875930786,3262,L3,8
"[91, 49, 12, 47, 0.3]",-1.4734223672776032,2.3321099281311035,80942,L3,8
"[13, 92, 18, 57, 0.2]",-1.142032318289976,2.0419328212738037,107961,L3,8
"[1, 25, 47, 41, 0.0]",-1.4849059163364895,2.2418928146362305,7838,L3,8
"[100, 61, 75, 5, 1.0]",-1.1461678472817791,1.9808311462402344,110402,L3,8
"[50, 100, 62, 5, 0.0]",-1.4692042116910864,1.9146811962127686,151301,L3,8
"[53, 100, 39, 5, 0.0]",-0.49010678373263,1.9778249263763428,153761,L3,8
"[45, 1, 57, 100, 1.0]",-1.473461569101923,1.9154491424560547,8662,L3,8
"[33, 6, 92, 46, 0.9]",-1.4734474544004785,2.8510148525238037,5899,L3,8
"[51, 100, 47, 5, 0.0]",-0.22789498713380948,1.9291610717773438,152113,L3,8
"[45, 100, 89, 5, 1.0]",-0.2211189923064979,1.8654890060424805,147361,L3,8
"[100, 1, 51, 53, 0.0]",-1.4729005329062266,2.5586061477661133,41222,L3,8
"[44, 65, 100, 100, 0.0]",-1.4734847967882347,2.022024154663086,70822,L3,8
"[1, 27, 1, 100, 1.0]",-1.4381072043978838,3.307668924331665,9112,L3,8
"[41, 14, 86, 6, 0.2]",-1.4518472954675445,4.500441074371338,11827,L3,8
"[34, 81, 76, 75, 0.4]",-1.4727526351923723,2.1617259979248047,95374,L3,8
"[100, 100, 100, 53, 0.0]",-1.4734847519219822,2.1961159706115723,201701,L3,8
"[1, 100, 65, 5, 1.0]",-1.4731679966651527,2.105463981628418,121313,L3,8
"[1, 35, 53, 100, 1.0]",-3.5063917821365607,2.8336400985717773,15168,L3,8
"[1, 48, 100, 5, 1.0]",-0.7630544832128485,2.3465189933776855,28285,L3,8
"[58, 53, 1, 100, 1.0]",-1.473484819585166,2.039685010910034,60402,L3,8
"[68, 29, 51, 5, 1.0]",-0.5973302697417254,2.2003049850463867,37282,L3,8
"[59, 1, 100, 100, 1.0]",-1.4734866310380061,2.4688382148742676,14654,L3,8
"[78, 34, 75, 5, 0.0]",-0.650637519932024,2.049118995666504,49747,L3,8
