config,err,inf_time,size,arch,link
"[1, 1, 100, 54, 5, 0.0]",-0.4668920305024123,3.5603740215301514,74359,L4,4
"[1, 57, 100, 100, 39, 0.0]",-0.4638132026774885,4.392967939376831,157165,L4,4
"[100, 100, 46, 51, 5, 1.0]",-1.0972057418594126,3.6586129665374756,168292,L4,4
"[1, 53, 90, 74, 83, 0.0]",-1.1020726751069132,6.295261859893799,112427,L4,4
"[100, 1, 51, 49, 5, 0.0]",-1.1023838388246388,2.644623041152954,71866,L4,4
"[1, 54, 100, 100, 5, 0.0]",-0.5711178093465471,2.3537309169769287,154609,L4,4
"[1, 100, 100, 1, 5, 0.0]",-1.106991430296463,3.0597639083862305,121622,L4,4
"[100, 100, 47, 100, 53, 1.0]",-1.1070237818372008,5.229184865951538,208325,L4,4
"[100, 1, 51, 55, 100, 0.0]",-1.1070237818372008,3.0992867946624756,75616,L4,4
"[1, 1, 59, 57, 5, 0.0]",-0.3922799651240016,2.749514102935791,41154,L4,4
"[32, 100, 100, 54, 100, 0.0]",-1.1070237818372008,6.256180047988892,171487,L4,4
"[1, 42, 1, 1, 43, -0.0]",-1.1070237818372008,2.9031360149383545,7594,L4,4
"[35, 1, 1, 1, 100, 0.0]",-0.4579714530016308,2.5066378116607666,5354,L4,4
"[1, 78, 74, 100, 39, 0.0]",-1.1070237818372008,2.656172037124634,140361,L4,4
"[31, 100, 47, 100, 41, 0.0]",-1.1070237580507583,2.517879009246826,144017,L4,4
"[1, 1, 100, 100, 43, 0.0]",-1.1070237580507583,3.307415008544922,121325,L4,4
"[1, 1, 45, 1, 5, 0.0]",-1.1021579636873076,2.7465500831604004,8674,L4,4
"[23, 1, 100, 18, 100, 1.0]",-1.1070237818372008,2.719416856765747,51787,L4,4
"[100, 1, 1, 52, 47, 0.0]",-1.1040173371781004,3.347691059112549,52505,L4,4
"[100, 56, 100, 1, 52, 1.0]",-1.1070237818372008,2.387343168258667,139178,L4,4
"[28, 1, 21, 71, 43, -0.0]",-0.2813727556768507,2.650141954421997,31896,L4,4
"[33, 95, 10, 43, 14, 0.9]",-1.0917943819716018,3.1981470584869385,67212,L4,4
"[17, 1, 41, 57, 34, 1.0]",-1.1067426177685997,2.4824368953704834,31050,L4,4
"[36, 1, 5, 76, 51, 0.0]",-1.1070223308664124,2.852484941482544,30769,L4,4
"[24, 1, 22, 83, 34, 0.0]",-1.1070237818372008,4.248531103134155,39988,L4,4
"[29, 1, 24, 59, 51, 0.0]",-1.1070237818372008,2.6702191829681396,26100,L4,4
"[100, 53, 1, 100, 57, 0.0]",-1.1032688044641783,4.305983066558838,114569,L4,4
"[49, 53, 1, 100, 100, 0.0]",-1.1057860956762415,5.135472059249878,72953,L4,4
"[100, 53, 1, 48, 100, 0.0]",-1.1067274248753103,3.30574107170105,83317,L4,4
"[1, 42, 100, 1, 5, 1.0]",-1.1061470262155833,2.691849946975708,65014,L4,4
"[100, 1, 52, 100, 54, -0.0]",-1.1070237818372008,5.88818097114563,113741,L4,4
"[100, 100, 50, 1, 49, 0.0]",-1.1070237818372008,4.801116943359375,151610,L4,4
"[48, 100, 1, 1, 48, 0.0]",-1.1066432815234688,2.5335450172424316,69622,L4,4
"[47, 100, 100, 100, 5, 1.0]",-1.1066623791100947,2.853070020675659,229313,L4,4
"[1, 100, 49, 1, 5, 1.0]",-1.083761815239339,2.563494920730591,70418,L4,4
"[55, 38, 1, 1, 100, 0.0]",-0.4878704076314815,3.0349888801574707,27002,L4,4
"[100, 50, 47, 100, 5, 1.0]",-1.0499823157453476,2.8959600925445557,148725,L4,4
"[1, 1, 75, 75, 5, 0.0]",-1.0144614257125333,2.6522209644317627,68500,L4,4
"[1, 1, 72, 39, 5, 0.0]",-1.106810961160102,3.1210100650787354,38848,L4,4
"[22, 1, 100, 1, 66, 0.0]",-1.1070237818372008,2.546236991882324,43418,L4,4
"[48, 36, 69, 17, 70, 0.2]",-1.1070166697445123,2.803215980529785,57030,L4,4
"[26, 39, 100, 1, 100, 0.0]",-1.1070237818372008,2.6287930011749268,69618,L4,4
"[48, 51, 1, 1, 5, 0.0]",-1.0580314194757465,2.948509931564331,30226,L4,4
"[1, 1, 40, 64, 5, 0.0]",-0.7379996344332461,2.857313871383667,33689,L4,4
"[100, 51, 100, 54, 100, 0.0]",-1.1070237818372008,3.145421028137207,166143,L4,4
"[1, 24, 15, 100, 25, -0.0]",-0.5171587995870354,3.111506938934326,51409,L4,4
"[56, 100, 1, 39, 100, 0.0]",-1.1060387734537205,3.0328829288482666,82636,L4,4
"[1, 100, 49, 66, 41, 1.0]",-1.1070237580507583,2.6086831092834473,100903,L4,4
"[100, 52, 54, 1, 100, 1.0]",-1.1070237818372008,2.7501821517944336,95962,L4,4
"[1, 100, 100, 1, 67, 1.0]",-1.1070237818372008,2.6320629119873047,121622,L4,4
"[1, 100, 100, 63, 5, 0.0]",-1.1045719587672729,2.7844221591949463,162604,L4,4
"[1, 100, 1, 100, 51, 0.0]",-1.1019129544006079,3.001873016357422,82121,L4,4
"[47, 1, 1, 1, 5, 1.0]",-1.0996270336449483,2.4270060062408447,9434,L4,4
"[1, 50, 1, 100, 100, 1.0]",-1.1053453292670679,2.7924680709838867,51521,L4,4
"[100, 53, 61, 1, 5, 0.0]",-1.059714261077897,2.8077449798583984,101762,L4,4
"[100, 100, 100, 49, 47, 1.0]",-1.1070237818372008,3.1170170307159424,231050,L4,4
"[100, 100, 1, 53, 47, 1.0]",-1.1034532271364825,3.1119110584259033,133322,L4,4
"[100, 48, 55, 100, 100, 0.0]",-1.1070237818372008,3.350264072418213,154789,L4,4
"[87, 87, 92, 19, 61, 0.8]",-1.1076244632916068,2.9969000816345215,166644,L4,4
"[53, 100, 1, 100, 5, -0.0]",-1.0990742149202295,2.686323881149292,114569,L4,4
"[100, 50, 1, 1, 5, 1.0]",-1.0782076905504716,3.5623700618743896,71222,L4,4
"[59, 100, 52, 100, 100, 1.0]",-1.1070237818372008,3.636075973510742,171521,L4,4
"[60, 100, 42, 1, 5, 1.0]",-1.087485613505212,2.808682918548584,103482,L4,4
"[62, 50, 100, 1, 5, 1.0]",-1.1070170295781154,3.1266489028930664,99282,L4,4
"[21, 1, 11, 66, 36, 1.0]",-0.2961224614148731,3.0586371421813965,23255,L4,4
"[100, 1, 100, 100, 52, 1.0]",-1.1070237818372008,2.7489051818847656,162509,L4,4
"[2, 15, 17, 15, 39, 0.9]",-1.1048238213955448,3.1024420261383057,5352,L4,4
"[24, 54, 79, 51, 100, 0.0]",-1.1070237818372008,2.6364779472351074,88680,L4,4
"[100, 1, 100, 50, 5, 0.0]",-1.1070004189191607,2.594896078109741,112259,L4,4
"[60, 100, 100, 42, 5, 1.0]",-1.106754093621657,2.882007122039795,183747,L4,4
"[1, 1, 21, 1, 80, 1.0]",-0.2834668255624549,2.7599358558654785,2050,L4,4
"[59, 1, 25, 1, 100, 0.0]",-1.1070237580507583,2.5656368732452393,17450,L4,4
"[55, 45, 21, 68, 48, 0.0]",-1.1070237818372008,2.588752031326294,60897,L4,4
"[1, 1, 41, 1, 61, 1.0]",-0.3265551914487933,2.640130043029785,7250,L4,4
"[100, 1, 50, 1, 5, 0.0]",-1.0675042472453962,2.719881057739258,51818,L4,4
"[17, 1, 1, 1, 81, 1.0]",-0.048849181775017396,2.464365005493164,1394,L4,4
"[38, 75, 15, 29, 18, 0.4]",-1.1041661807512932,2.752445936203003,50990,L4,4
"[42, 66, 1, 1, 100, 1.0]",-1.1070231633900878,2.561007022857666,36454,L4,4
"[70, 76, 97, 84, 72, 0.0]",-1.1070237818372008,2.7542788982391357,193597,L4,4
"[22, 14, 1, 1, 81, 1.0]",-0.16322671477883544,2.639539957046509,4262,L4,4
"[1, 27, 41, 1, 71, 1.0]",-1.1070237818372008,2.5658459663391113,14634,L4,4
"[52, 100, 100, 1, 47, 0.0]",-1.1070237818372008,2.6987879276275635,153242,L4,4
"[100, 47, 1, 1, 100, -0.0]",-1.1052516953130607,2.5739259719848633,68834,L4,4
"[100, 1, 100, 1, 50, 1.0]",-1.1070237818372008,2.75020694732666,82418,L4,4
"[41, 50, 100, 100, 5, 0.0]",-1.1066377583042342,2.6832971572875977,166353,L4,4
"[56, 1, 32, 100, 100, 1.0]",-1.1070237818372008,2.5867600440979004,70877,L4,4
"[100, 51, 1, 100, 5, 1.0]",-1.0970256028952328,2.7208049297332764,112921,L4,4
"[1, 29, 100, 68, 5, 0.0]",-0.3758108228179544,2.679029941558838,101645,L4,4
"[37, 100, 100, 100, 60, 1.0]",-1.1070237818372008,2.7236220836639404,221873,L4,4
"[100, 1, 1, 1, 52, 1.0]",-1.1025851087164822,2.4412620067596436,41234,L4,4
"[19, 1, 12, 1, 75, 0.0]",-0.1603140323138551,2.429050922393799,2410,L4,4
"[1, 27, 100, 62, 30, 1.0]",-1.0597161964265216,2.6351571083068848,94831,L4,4
"[100, 100, 49, 1, 100, 0.0]",-1.0715269466910151,2.6285619735717773,150806,L4,4
"[100, 1, 1, 50, 5, 1.0]",-1.0977793648472427,2.6013410091400146,51671,L4,4
"[100, 46, 50, 51, 52, 1.0]",-1.1070237818372008,2.691291093826294,108108,L4,4
"[54, 49, 84, 42, 96, 0.4]",-1.102906491779718,2.815222978591919,98883,L4,4
"[100, 1, 1, 50, 100, 1.0]",-1.106881725315761,2.598798990249634,51671,L4,4
"[1, 100, 1, 50, 5, 0.0]",-1.10241680756668,2.5491068363189697,51671,L4,4
"[1, 100, 1, 1, 52, 1.0]",-1.1001213742520637,2.80692195892334,41234,L4,4
"[49, 38, 1, 34, 100, 1.0]",-1.1060147527393396,2.5308899879455566,28463,L4,4
"[45, 29, 1, 1, 78, 0.0]",-1.1057174445103615,2.609368085861206,17298,L4,4
"[31, 1, 48, 1, 49, 1.0]",-0.28062727185383796,2.484951972961426,14026,L4,4
"[55, 1, 55, 1, 38, 1.0]",-1.107023137149701,2.6021130084991455,25538,L4,4
"[100, 1, 51, 100, 5, 1.0]",-1.1022129113686725,2.6275949478149414,112921,L4,4
"[1, 32, 56, 54, 5, 1.0]",-0.3190597556966639,2.623929023742676,48331,L4,4
"[31, 39, 58, 46, 5, 1.0]",-1.106680927088405,2.6304209232330322,57271,L4,4
"[55, 98, 58, 24, 98, 0.6]",-1.1019513248038453,2.7985141277313232,117325,L4,4
"[100, 100, 1, 52, 100, 0.0]",-1.1059009322472586,2.5773050785064697,132893,L4,4
"[12, 7, 1, 1, 83, 0.0]",-0.18154039739366218,2.4890599250793457,1282,L4,4
"[74, 100, 1, 47, 5, 0.0]",-1.1000927882951816,3.695842981338501,102164,L4,4
"[55, 27, 94, 97, 43, 0.3]",-1.106313414177292,4.374842166900635,141970,L4,4
"[1, 100, 1, 56, 100, 1.0]",-1.1055223634340818,3.1940791606903076,54269,L4,4
"[1, 50, 1, 32, 5, 0.0]",-1.1006705650015045,3.267949104309082,15005,L4,4
"[20, 1, 33, 1, 55, 1.0]",-0.24603363428346126,2.546380043029785,6610,L4,4
"[100, 100, 52, 100, 5, 1.0]",-1.1064963996182222,2.921518087387085,214325,L4,4
"[88, 27, 2, 14, 39, 1.0]",-1.1060158208278574,2.6024250984191895,45415,L4,4
"[100, 100, 50, 100, 100, 0.0]",-1.1070237580507583,2.583799123764038,211901,L4,4
"[21, 1, 50, 1, 63, 1.0]",-0.6111585684549433,2.854398012161255,12634,L4,4
"[1, 28, 100, 100, 5, 0.0]",-1.106879531473706,2.7778680324554443,135473,L4,4
"[51, 100, 1, 100, 100, 1.0]",-1.1054803034189948,3.6522629261016846,112921,L4,4
"[16, 1, 44, 1, 40, 1.0]",-1.05883691114036,2.7836380004882812,9506,L4,4
"[37, 1, 36, 1, 57, 1.0]",-1.1069705032237416,2.9904539585113525,11554,L4,4
"[61, 1, 100, 69, 100, 0.0]",-1.1070237818372008,4.529994964599609,103414,L4,4
"[33, 1, 65, 1, 47, 1.0]",-1.1070238081933899,2.7436420917510986,22450,L4,4
"[100, 51, 100, 1, 100, 0.0]",-1.1070237818372008,4.138491868972778,133018,L4,4
"[37, 1, 100, 49, 5, 0.0]",-1.1037328596702385,3.2898199558258057,76178,L4,4
"[1, 23, 1, 67, 44, 0.0]",-1.1041774565586042,3.1644740104675293,20972,L4,4
"[46, 1, 1, 51, 5, 1.0]",-1.1011007933882133,3.425816059112549,19900,L4,4
"[1, 34, 78, 54, 5, 1.0]",-0.9230303478806026,2.5733749866485596,68947,L4,4
